month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2026-07,AI Agent应用工程师,LangChain,22,11,0.5,418,197,0.471292
2025-02,AI Agent应用工程师,LangGraph,22,10,0.454545,64,10,0.15625
2025-03,AI Agent应用工程师,LangGraph,21,8,0.380952,85,18,0.211765
2025-04,AI Agent应用工程师,LangGraph,20,7,0.35,105,25,0.238095
2025-05,AI Agent应用工程师,LangGraph,21,9,0.428571,126,34,0.269841
2025-06,AI Agent应用工程师,LangGraph,23,9,0.391304,149,43,0.288591
2025-07,AI Agent应用工程师,LangGraph,22,8,0.363636,171,51,0.298246
2025-08,AI Agent应用工程师,LangGraph,22,12,0.545455,193,63,0.326425
2025-09,AI Agent应用工程师,LangGraph,21,12,0.571429,214,75,0.350467
2025-10,AI Agent应用工程师,LangGraph,23,9,0.391304,237,84,0.35443
2025-11,AI Agent应用工程师,LangGraph,21,11,0.52381,258,95,0.368217
2025-12,AI Agent应用工程师,LangGraph,20,9,0.45,278,104,0.374101
2026-01,AI Agent应用工程师,LangGraph,20,10,0.5,298,114,0.38255
2026-02,AI Agent应用工程师,LangGraph,20,9,0.45,318,123,0.386792
2026-03,AI Agent应用工程师,LangGraph,19,10,0.526316,337,133,0.394659
2026-04,AI Agent应用工程师,LangGraph,19,9,0.473684,356,142,0.398876
2026-05,AI Agent应用工程师,LangGraph,20,11,0.55,376,153,0.406915
2026-06,AI Agent应用工程师,LangGraph,20,12,0.6,396,165,0.416667
2026-07,AI Agent应用工程师,LangGraph,22,10,0.454545,418,175,0.41866
2025-04,AI Agent应用工程师,MCP,20,9,0.45,105,9,0.085714
2025-05,AI Agent应用工程师,MCP,21,9,0.428571,126,18,0.142857
2025-06,AI Agent应用工程师,MCP,23,9,0.391304,149,27,0.181208
2025-07,AI Agent应用工程师,MCP,22,11,0.5,171,38,0.222222
2025-08,AI Agent应用工程师,MCP,22,10,0.454545,193,48,0.248705
2025-09,AI Agent应用工程师,MCP,21,10,0.47619,214,58,0.271028
2025-10,AI Agent应用工程师,MCP,23,11,0.478261,237,69,0.291139
2025-11,AI Agent应用工程师,MCP,21,11,0.52381,258,80,0.310078
2025-12,AI Agent应用工程师,MCP,20,9,0.45,278,89,0.320144
2026-01,AI Agent应用工程师,MCP,20,9,0.45,298,98,0.328859
2026-02,AI Agent应用工程师,MCP,20,13,0.65,318,111,0.349057
2026-03,AI Agent应用工程师,MCP,19,7,0.368421,337,118,0.350148
2026-04,AI Agent应用工程师,MCP,19,8,0.421053,356,126,0.353933
2026-05,AI Agent应用工程师,MCP,20,7,0.35,376,133,0.353723
2026-06,AI Agent应用工程师,MCP,20,7,0.35,396,140,0.353535
2026-07,AI Agent应用工程师,MCP,22,8,0.363636,418,148,0.354067
2024-12,AI Agent应用工程师,MongoDB,20,2,0.1,20,2,0.1
2025-01,AI Agent应用工程师,MongoDB,22,0,0.0,42,2,0.047619
2025-02,AI Agent应用工程师,MongoDB,22,0,0.0,64,2,0.03125
2025-03,AI Agent应用工程师,MongoDB,21,0,0.0,85,2,0.023529
2025-04,AI Agent应用工程师,MongoDB,20,1,0.05,105,3,0.028571
2025-05,AI Agent应用工程师,MongoDB,21,0,0.0,126,3,0.02381
2025-06,AI Agent应用工程师,MongoDB,23,0,0.0,149,3,0.020134
2025-07,AI Agent应用工程师,MongoDB,22,0,0.0,171,3,0.017544
2025-08,AI Agent应用工程师,MongoDB,22,0,0.0,193,3,0.015544
2025-09,AI Agent应用工程师,MongoDB,21,1,0.047619,214,4,0.018692
2025-10,AI Agent应用工程师,MongoDB,23,0,0.0,237,4,0.016878
2025-11,AI Agent应用工程师,MongoDB,21,0,0.0,258,4,0.015504
2025-12,AI Agent应用工程师,MongoDB,20,0,0.0,278,4,0.014388
2026-01,AI Agent应用工程师,MongoDB,20,0,0.0,298,4,0.013423
2026-02,AI Agent应用工程师,MongoDB,20,0,0.0,318,4,0.012579
2026-03,AI Agent应用工程师,MongoDB,19,0,0.0,337,4,0.011869
2026-04,AI Agent应用工程师,MongoDB,19,0,0.0,356,4,0.011236
2026-05,AI Agent应用工程师,MongoDB,20,0,0.0,376,4,0.010638
2026-06,AI Agent应用工程师,MongoDB,20,0,0.0,396,4,0.010101
2026-07,AI Agent应用工程师,MongoDB,22,0,0.0,418,4,0.009569
2025-02,AI Agent应用工程师,Multi-Agent,22,10,0.454545,64,10,0.15625
2025-03,AI Agent应用工程师,Multi-Agent,21,9,0.428571,85,19,0.223529
2025-04,AI Agent应用工程师,Multi-Agent,20,6,0.3,105,25,0.238095
2025-05,AI Agent应用工程师,Multi-Agent,21,7,0.333333,126,32,0.253968
2025-06,AI Agent应用工程师,Multi-Agent,23,9,0.391304,149,41,0.275168
2025-07,AI Agent应用工程师,Multi-Agent,22,11,0.5,171,52,0.304094
2025-08,AI Agent应用工程师,Multi-Agent,22,10,0.454545,193,62,0.321244
2025-09,AI Agent应用工程师,Multi-Agent,21,11,0.52381,214,73,0.341121
2025-10,AI Agent应用工程师,Multi-Agent,23,10,0.434783,237,83,0.350211
2025-11,AI Agent应用工程师,Multi-Agent,21,10,0.47619,258,93,0.360465
2025-12,AI Agent应用工程师,Multi-Agent,20,10,0.5,278,103,0.370504
2026-01,AI Agent应用工程师,Multi-Agent,20,9,0.45,298,112,0.375839
2026-02,AI Agent应用工程师,Multi-Agent,20,9,0.45,318,121,0.380503
2026-03,AI Agent应用工程师,Multi-Agent,19,10,0.526316,337,131,0.388724
2026-04,AI Agent应用工程师,Multi-Agent,19,9,0.473684,356,140,0.393258
2026-05,AI Agent应用工程师,Multi-Agent,20,11,0.55,376,151,0.401596
2026-06,AI Agent应用工程师,Multi-Agent,20,11,0.55,396,162,0.409091
2026-07,AI Agent应用工程师,Multi-Agent,22,11,0.5,418,173,0.413876
2025-06,AI Agent应用工程师,Multimodal AI,23,1,0.043478,149,1,0.006711
2025-07,AI Agent应用工程师,Multimodal AI,22,0,0.0,171,1,0.005848
2025-08,AI Agent应用工程师,Multimodal AI,22,0,0.0,193,1,0.005181
2025-09,AI Agent应用工程师,Multimodal AI,21,0,0.0,214,1,0.004673
2025-10,AI Agent应用工程师,Multimodal AI,23,0,0.0,237,1,0.004219
2025-11,AI Agent应用工程师,Multimodal AI,21,0,0.0,258,1,0.003876
2025-12,AI Agent应用工程师,Multimodal AI,20,0,0.0,278,1,0.003597
2026-01,AI Agent应用工程师,Multimodal AI,20,0,0.0,298,1,0.003356
2026-02,AI Agent应用工程师,Multimodal AI,20,0,0.0,318,1,0.003145
2026-03,AI Agent应用工程师,Multimodal AI,19,1,0.052632,337,2,0.005935
2026-04,AI Agent应用工程师,Multimodal AI,19,0,0.0,356,2,0.005618
2026-05,AI Agent应用工程师,Multimodal AI,20,0,0.0,376,2,0.005319
2026-06,AI Agent应用工程师,Multimodal AI,20,0,0.0,396,2,0.005051
2026-07,AI Agent应用工程师,Multimodal AI,22,0,0.0,418,2,0.004785
2024-12,AI Agent应用工程师,MyBatis,20,2,0.1,20,2,0.1
2025-01,AI Agent应用工程师,MyBatis,22,1,0.045455,42,3,0.071429
2025-02,AI Agent应用工程师,MyBatis,22,0,0.0,64,3,0.046875
2025-03,AI Agent应用工程师,MyBatis,21,0,0.0,85,3,0.035294
2025-04,AI Agent应用工程师,MyBatis,20,0,0.0,105,3,0.028571
2025-05,AI Agent应用工程师,MyBatis,21,0,0.0,126,3,0.02381
2025-06,AI Agent应用工程师,MyBatis,23,0,0.0,149,3,0.020134
2025-07,AI Agent应用工程师,MyBatis,22,0,0.0,171,3,0.017544
2025-08,AI Agent应用工程师,MyBatis,22,0,0.0,193,3,0.015544
2025-09,AI Agent应用工程师,MyBatis,21,0,0.0,214,3,0.014019
2025-10,AI Agent应用工程师,MyBatis,23,0,0.0,237,3,0.012658
2025-11,AI Agent应用工程师,MyBatis,21,0,0.0,258,3,0.011628
2025-12,AI Agent应用工程师,MyBatis,20,0,0.0,278,3,0.010791
2026-01,AI Agent应用工程师,MyBatis,20,0,0.0,298,3,0.010067
2026-02,AI Agent应用工程师,MyBatis,20,0,0.0,318,3,0.009434
2026-03,AI Agent应用工程师,MyBatis,19,0,0.0,337,3,0.008902
2026-04,AI Agent应用工程师,MyBatis,19,0,0.0,356,3,0.008427
2026-05,AI Agent应用工程师,MyBatis,20,0,0.0,376,3,0.007979
2026-06,AI Agent应用工程师,MyBatis,20,0,0.0,396,3,0.007576
2026-07,AI Agent应用工程师,MyBatis,22,0,0.0,418,3,0.007177
2024-12,AI Agent应用工程师,MySQL,20,1,0.05,20,1,0.05
2025-01,AI Agent应用工程师,MySQL,22,0,0.0,42,1,0.02381
2025-02,AI Agent应用工程师,MySQL,22,0,0.0,64,1,0.015625
2025-03,AI Agent应用工程师,MySQL,21,0,0.0,85,1,0.011765
2025-04,AI Agent应用工程师,MySQL,20,0,0.0,105,1,0.009524
2025-05,AI Agent应用工程师,MySQL,21,0,0.0,126,1,0.007937
2025-06,AI Agent应用工程师,MySQL,23,0,0.0,149,1,0.006711
2025-07,AI Agent应用工程师,MySQL,22,0,0.0,171,1,0.005848
2025-08,AI Agent应用工程师,MySQL,22,0,0.0,193,1,0.005181
2025-09,AI Agent应用工程师,MySQL,21,1,0.047619,214,2,0.009346
2025-10,AI Agent应用工程师,MySQL,23,0,0.0,237,2,0.008439
2025-11,AI Agent应用工程师,MySQL,21,0,0.0,258,2,0.007752
2025-12,AI Agent应用工程师,MySQL,20,0,0.0,278,2,0.007194
2026-01,AI Agent应用工程师,MySQL,20,0,0.0,298,2,0.006711
2026-02,AI Agent应用工程师,MySQL,20,0,0.0,318,2,0.006289
2026-03,AI Agent应用工程师,MySQL,19,0,0.0,337,2,0.005935
2026-04,AI Agent应用工程师,MySQL,19,1,0.052632,356,3,0.008427
2026-05,AI Agent应用工程师,MySQL,20,0,0.0,376,3,0.007979
2026-06,AI Agent应用工程师,MySQL,20,0,0.0,396,3,0.007576
2026-07,AI Agent应用工程师,MySQL,22,0,0.0,418,3,0.007177
2024-12,AI Agent应用工程师,NoSQL,20,1,0.05,20,1,0.05
2025-01,AI Agent应用工程师,NoSQL,22,0,0.0,42,1,0.02381
2025-02,AI Agent应用工程师,NoSQL,22,0,0.0,64,1,0.015625
2025-03,AI Agent应用工程师,NoSQL,21,0,0.0,85,1,0.011765
2025-04,AI Agent应用工程师,NoSQL,20,0,0.0,105,1,0.009524
2025-05,AI Agent应用工程师,NoSQL,21,0,0.0,126,1,0.007937
2025-06,AI Agent应用工程师,NoSQL,23,0,0.0,149,1,0.006711
2025-07,AI Agent应用工程师,NoSQL,22,0,0.0,171,1,0.005848
2025-08,AI Agent应用工程师,NoSQL,22,0,0.0,193,1,0.005181
2025-09,AI Agent应用工程师,NoSQL,21,0,0.0,214,1,0.004673
2025-10,AI Agent应用工程师,NoSQL,23,0,0.0,237,1,0.004219
2025-11,AI Agent应用工程师,NoSQL,21,0,0.0,258,1,0.003876
2025-12,AI Agent应用工程师,NoSQL,20,0,0.0,278,1,0.003597
2026-01,AI Agent应用工程师,NoSQL,20,0,0.0,298,1,0.003356
2026-02,AI Agent应用工程师,NoSQL,20,0,0.0,318,1,0.003145
2026-03,AI Agent应用工程师,NoSQL,19,0,0.0,337,1,0.002967
2026-04,AI Agent应用工程师,NoSQL,19,0,0.0,356,1,0.002809
2026-05,AI Agent应用工程师,NoSQL,20,0,0.0,376,1,0.00266
2026-06,AI Agent应用工程师,NoSQL,20,0,0.0,396,1,0.002525
2026-07,AI Agent应用工程师,NoSQL,22,0,0.0,418,1,0.002392
2024-12,AI Agent应用工程师,PostgreSQL,20,3,0.15,20,3,0.15
2025-01,AI Agent应用工程师,PostgreSQL,22,0,0.0,42,3,0.071429
2025-02,AI Agent应用工程师,PostgreSQL,22,0,0.0,64,3,0.046875
2025-03,AI Agent应用工程师,PostgreSQL,21,0,0.0,85,3,0.035294
2025-04,AI Agent应用工程师,PostgreSQL,20,0,0.0,105,3,0.028571
2025-05,AI Agent应用工程师,PostgreSQL,21,0,0.0,126,3,0.02381
2025-06,AI Agent应用工程师,PostgreSQL,23,1,0.043478,149,4,0.026846
2025-07,AI Agent应用工程师,PostgreSQL,22,0,0.0,171,4,0.023392
2025-08,AI Agent应用工程师,PostgreSQL,22,0,0.0,193,4,0.020725
2025-09,AI Agent应用工程师,PostgreSQL,21,1,0.047619,214,5,0.023364
2025-10,AI Agent应用工程师,PostgreSQL,23,0,0.0,237,5,0.021097
2025-11,AI Agent应用工程师,PostgreSQL,21,0,0.0,258,5,0.01938
2025-12,AI Agent应用工程师,PostgreSQL,20,0,0.0,278,5,0.017986
2026-01,AI Agent应用工程师,PostgreSQL,20,0,0.0,298,5,0.016779
2026-02,AI Agent应用工程师,PostgreSQL,20,0,0.0,318,5,0.015723
2026-03,AI Agent应用工程师,PostgreSQL,19,0,0.0,337,5,0.014837
2026-04,AI Agent应用工程师,PostgreSQL,19,0,0.0,356,5,0.014045
2026-05,AI Agent应用工程师,PostgreSQL,20,0,0.0,376,5,0.013298
2026-06,AI Agent应用工程师,PostgreSQL,20,0,0.0,396,5,0.012626
2026-07,AI Agent应用工程师,PostgreSQL,22,0,0.0,418,5,0.011962
2024-12,AI Agent应用工程师,PyTorch,20,2,0.1,20,2,0.1
2025-01,AI Agent应用工程师,PyTorch,22,0,0.0,42,2,0.047619
2025-02,AI Agent应用工程师,PyTorch,22,0,0.0,64,2,0.03125
2025-03,AI Agent应用工程师,PyTorch,21,0,0.0,85,2,0.023529
2025-04,AI Agent应用工程师,PyTorch,20,0,0.0,105,2,0.019048
2025-05,AI Agent应用工程师,PyTorch,21,0,0.0,126,2,0.015873
2025-06,AI Agent应用工程师,PyTorch,23,0,0.0,149,2,0.013423
2025-07,AI Agent应用工程师,PyTorch,22,1,0.045455,171,3,0.017544
2025-08,AI Agent应用工程师,PyTorch,22,0,0.0,193,3,0.015544
2025-09,AI Agent应用工程师,PyTorch,21,0,0.0,214,3,0.014019
2025-10,AI Agent应用工程师,PyTorch,23,0,0.0,237,3,0.012658
2025-11,AI Agent应用工程师,PyTorch,21,0,0.0,258,3,0.011628
2025-12,AI Agent应用工程师,PyTorch,20,0,0.0,278,3,0.010791
2026-01,AI Agent应用工程师,PyTorch,20,1,0.05,298,4,0.013423
2026-02,AI Agent应用工程师,PyTorch,20,0,0.0,318,4,0.012579
2026-03,AI Agent应用工程师,PyTorch,19,0,0.0,337,4,0.011869
2026-04,AI Agent应用工程师,PyTorch,19,0,0.0,356,4,0.011236
2026-05,AI Agent应用工程师,PyTorch,20,0,0.0,376,4,0.010638
2026-06,AI Agent应用工程师,PyTorch,20,0,0.0,396,4,0.010101
2026-07,AI Agent应用工程师,PyTorch,22,0,0.0,418,4,0.009569
2024-12,AI Agent应用工程师,Python,20,14,0.7,20,14,0.7
2025-01,AI Agent应用工程师,Python,22,13,0.590909,42,27,0.642857
2025-02,AI Agent应用工程师,Python,22,12,0.545455,64,39,0.609375
2025-03,AI Agent应用工程师,Python,21,10,0.47619,85,49,0.576471
2025-04,AI Agent应用工程师,Python,20,7,0.35,105,56,0.533333
2025-05,AI Agent应用工程师,Python,21,10,0.47619,126,66,0.52381
2025-06,AI Agent应用工程师,Python,23,10,0.434783,149,76,0.510067
2025-07,AI Agent应用工程师,Python,22,12,0.545455,171,88,0.51462
2025-08,AI Agent应用工程师,Python,22,10,0.454545,193,98,0.507772
2025-09,AI Agent应用工程师,Python,21,12,0.571429,214,110,0.514019
2025-10,AI Agent应用工程师,Python,23,11,0.478261,237,121,0.510549
2025-11,AI Agent应用工程师,Python,21,11,0.52381,258,132,0.511628
2025-12,AI Agent应用工程师,Python,20,9,0.45,278,141,0.507194
2026-01,AI Agent应用工程师,Python,20,11,0.55,298,152,0.510067
2026-02,AI Agent应用工程师,Python,20,10,0.5,318,162,0.509434
2026-03,AI Agent应用工程师,Python,19,10,0.526316,337,172,0.510386
2026-04,AI Agent应用工程师,Python,19,11,0.578947,356,183,0.514045
2026-05,AI Agent应用工程师,Python,20,10,0.5,376,193,0.513298
2026-06,AI Agent应用工程师,Python,20,9,0.45,396,202,0.510101
2026-07,AI Agent应用工程师,Python,22,11,0.5,418,213,0.509569
2025-01,AI Agent应用工程师,RAG,22,9,0.409091,42,9,0.214286
2025-02,AI Agent应用工程师,RAG,22,11,0.5,64,20,0.3125
2025-03,AI Agent应用工程师,RAG,21,9,0.428571,85,29,0.341176
2025-04,AI Agent应用工程师,RAG,20,13,0.65,105,42,0.4
2025-05,AI Agent应用工程师,RAG,21,10,0.47619,126,52,0.412698
2025-06,AI Agent应用工程师,RAG,23,11,0.478261,149,63,0.422819
2025-07,AI Agent应用工程师,RAG,22,11,0.5,171,74,0.432749
2025-08,AI Agent应用工程师,RAG,22,8,0.363636,193,82,0.42487
2025-09,AI Agent应用工程师,RAG,21,12,0.571429,214,94,0.439252
2025-10,AI Agent应用工程师,RAG,23,12,0.521739,237,106,0.447257
2025-11,AI Agent应用工程师,RAG,21,7,0.333333,258,113,0.437984
2025-12,AI Agent应用工程师,RAG,20,11,0.55,278,124,0.446043
2026-01,AI Agent应用工程师,RAG,20,9,0.45,298,133,0.446309
2026-02,AI Agent应用工程师,RAG,20,13,0.65,318,146,0.459119
2026-03,AI Agent应用工程师,RAG,19,9,0.473684,337,155,0.459941
2026-04,AI Agent应用工程师,RAG,19,12,0.631579,356,167,0.469101
2026-05,AI Agent应用工程师,RAG,20,9,0.45,376,176,0.468085
2026-06,AI Agent应用工程师,RAG,20,10,0.5,396,186,0.469697
2026-07,AI Agent应用工程师,RAG,22,11,0.5,418,197,0.471292
2024-12,AI Agent应用工程师,React,20,2,0.1,20,2,0.1
2025-01,AI Agent应用工程师,React,22,0,0.0,42,2,0.047619
2025-02,AI Agent应用工程师,React,22,0,0.0,64,2,0.03125
2025-03,AI Agent应用工程师,React,21,0,0.0,85,2,0.023529
2025-04,AI Agent应用工程师,React,20,0,0.0,105,2,0.019048
2025-05,AI Agent应用工程师,React,21,1,0.047619,126,3,0.02381
2025-06,AI Agent应用工程师,React,23,1,0.043478,149,4,0.026846
2025-07,AI Agent应用工程师,React,22,0,0.0,171,4,0.023392
2025-08,AI Agent应用工程师,React,22,0,0.0,193,4,0.020725
2025-09,AI Agent应用工程师,React,21,0,0.0,214,4,0.018692
2025-10,AI Agent应用工程师,React,23,0,0.0,237,4,0.016878
2025-11,AI Agent应用工程师,React,21,0,0.0,258,4,0.015504
2025-12,AI Agent应用工程师,React,20,0,0.0,278,4,0.014388
2026-01,AI Agent应用工程师,React,20,0,0.0,298,4,0.013423
2026-02,AI Agent应用工程师,React,20,0,0.0,318,4,0.012579
2026-03,AI Agent应用工程师,React,19,0,0.0,337,4,0.011869
2026-04,AI Agent应用工程师,React,19,0,0.0,356,4,0.011236
2026-05,AI Agent应用工程师,React,20,0,0.0,376,4,0.010638
2026-06,AI Agent应用工程师,React,20,0,0.0,396,4,0.010101
2026-07,AI Agent应用工程师,React,22,0,0.0,418,4,0.009569
2024-12,AI Agent应用工程师,Rust,20,3,0.15,20,3,0.15
2025-01,AI Agent应用工程师,Rust,22,2,0.090909,42,5,0.119048
2025-02,AI Agent应用工程师,Rust,22,1,0.045455,64,6,0.09375
2025-03,AI Agent应用工程师,Rust,21,0,0.0,85,6,0.070588
2025-04,AI Agent应用工程师,Rust,20,1,0.05,105,7,0.066667
2025-05,AI Agent应用工程师,Rust,21,0,0.0,126,7,0.055556
2025-06,AI Agent应用工程师,Rust,23,0,0.0,149,7,0.04698
2025-07,AI Agent应用工程师,Rust,22,0,0.0,171,7,0.040936
2025-08,AI Agent应用工程师,Rust,22,0,0.0,193,7,0.036269
2025-09,AI Agent应用工程师,Rust,21,0,0.0,214,7,0.03271
2025-10,AI Agent应用工程师,Rust,23,0,0.0,237,7,0.029536
2025-11,AI Agent应用工程师,Rust,21,0,0.0,258,7,0.027132
2025-12,AI Agent应用工程师,Rust,20,0,0.0,278,7,0.02518
2026-01,AI Agent应用工程师,Rust,20,0,0.0,298,7,0.02349
2026-02,AI Agent应用工程师,Rust,20,1,0.05,318,8,0.025157
2026-03,AI Agent应用工程师,Rust,19,0,0.0,337,8,0.023739
2026-04,AI Agent应用工程师,Rust,19,0,0.0,356,8,0.022472
2026-05,AI Agent应用工程师,Rust,20,0,0.0,376,8,0.021277
2026-06,AI Agent应用工程师,Rust,20,0,0.0,396,8,0.020202
2026-07,AI Agent应用工程师,Rust,22,0,0.0,418,8,0.019139
2024-12,AI Agent应用工程师,Spark,20,1,0.05,20,1,0.05
2025-01,AI Agent应用工程师,Spark,22,1,0.045455,42,2,0.047619
2025-02,AI Agent应用工程师,Spark,22,0,0.0,64,2,0.03125
2025-03,AI Agent应用工程师,Spark,21,0,0.0,85,2,0.023529
2025-04,AI Agent应用工程师,Spark,20,0,0.0,105,2,0.019048
2025-05,AI Agent应用工程师,Spark,21,0,0.0,126,2,0.015873
2025-06,AI Agent应用工程师,Spark,23,0,0.0,149,2,0.013423
2025-07,AI Agent应用工程师,Spark,22,0,0.0,171,2,0.011696
2025-08,AI Agent应用工程师,Spark,22,0,0.0,193,2,0.010363
2025-09,AI Agent应用工程师,Spark,21,0,0.0,214,2,0.009346
2025-10,AI Agent应用工程师,Spark,23,0,0.0,237,2,0.008439
2025-11,AI Agent应用工程师,Spark,21,0,0.0,258,2,0.007752
2025-12,AI Agent应用工程师,Spark,20,0,0.0,278,2,0.007194
2026-01,AI Agent应用工程师,Spark,20,0,0.0,298,2,0.006711
2026-02,AI Agent应用工程师,Spark,20,0,0.0,318,2,0.006289
2026-03,AI Agent应用工程师,Spark,19,0,0.0,337,2,0.005935
2026-04,AI Agent应用工程师,Spark,19,0,0.0,356,2,0.005618
2026-05,AI Agent应用工程师,Spark,20,0,0.0,376,2,0.005319
2026-06,AI Agent应用工程师,Spark,20,0,0.0,396,2,0.005051
2026-07,AI Agent应用工程师,Spark,22,0,0.0,418,2,0.004785
2024-12,AI Agent应用工程师,Spring,20,3,0.15,20,3,0.15
2025-01,AI Agent应用工程师,Spring,22,0,0.0,42,3,0.071429
2025-02,AI Agent应用工程师,Spring,22,0,0.0,64,3,0.046875
2025-03,AI Agent应用工程师,Spring,21,0,0.0,85,3,0.035294
2025-04,AI Agent应用工程师,Spring,20,0,0.0,105,3,0.028571
2025-05,AI Agent应用工程师,Spring,21,0,0.0,126,3,0.02381
2025-06,AI Agent应用工程师,Spring,23,0,0.0,149,3,0.020134
2025-07,AI Agent应用工程师,Spring,22,0,0.0,171,3,0.017544
2025-08,AI Agent应用工程师,Spring,22,0,0.0,193,3,0.015544
2025-09,AI Agent应用工程师,Spring,21,0,0.0,214,3,0.014019
2025-10,AI Agent应用工程师,Spring,23,0,0.0,237,3,0.012658
2025-11,AI Agent应用工程师,Spring,21,0,0.0,258,3,0.011628
2025-12,AI Agent应用工程师,Spring,20,0,0.0,278,3,0.010791
2026-01,AI Agent应用工程师,Spring,20,0,0.0,298,3,0.010067
2026-02,AI Agent应用工程师,Spring,20,0,0.0,318,3,0.009434
2026-03,AI Agent应用工程师,Spring,19,0,0.0,337,3,0.008902
2026-04,AI Agent应用工程师,Spring,19,0,0.0,356,3,0.008427
2026-05,AI Agent应用工程师,Spring,20,0,0.0,376,3,0.007979
2026-06,AI Agent应用工程师,Spring,20,0,0.0,396,3,0.007576
2026-07,AI Agent应用工程师,Spring,22,0,0.0,418,3,0.007177
2024-12,AI Agent应用工程师,Swift,20,1,0.05,20,1,0.05
2025-01,AI Agent应用工程师,Swift,22,0,0.0,42,1,0.02381
2025-02,AI Agent应用工程师,Swift,22,0,0.0,64,1,0.015625
2025-03,AI Agent应用工程师,Swift,21,0,0.0,85,1,0.011765
2025-04,AI Agent应用工程师,Swift,20,0,0.0,105,1,0.009524
2025-05,AI Agent应用工程师,Swift,21,0,0.0,126,1,0.007937
2025-06,AI Agent应用工程师,Swift,23,0,0.0,149,1,0.006711
2025-07,AI Agent应用工程师,Swift,22,0,0.0,171,1,0.005848
2025-08,AI Agent应用工程师,Swift,22,0,0.0,193,1,0.005181
2025-09,AI Agent应用工程师,Swift,21,0,0.0,214,1,0.004673
2025-10,AI Agent应用工程师,Swift,23,0,0.0,237,1,0.004219
2025-11,AI Agent应用工程师,Swift,21,0,0.0,258,1,0.003876
