month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-06,AIGC,AI,音视频工程师,20,12,0.6,143,81,0.566434,2025-02,2024-12,6,0,0,5,7,-0.172727,0.005458,1,2026-08-08T05:14:20+00:00
2025-07,AIGC,AI,音视频工程师,20,14,0.7,163,95,0.582822,2025-02,2024-12,7,0,0,6,8,0.1,0.016388,1,2026-08-08T05:14:20+00:00
2025-08,AIGC,AI,音视频工程师,21,16,0.761905,184,111,0.603261,2025-02,2024-12,8,0,0,7,9,0.061905,0.020439,1,2026-08-08T05:14:20+00:00
2025-09,AIGC,AI,音视频工程师,19,15,0.789474,203,126,0.62069,2025-02,2024-12,9,0,0,6,9,0.027569,0.017429,1,2026-08-08T05:14:20+00:00
2025-10,AIGC,AI,音视频工程师,22,13,0.590909,225,139,0.617778,2025-02,2024-12,10,0,0,6,9,-0.198565,-0.002912,1,2026-08-08T05:14:20+00:00
2025-11,AIGC,AI,音视频工程师,22,20,0.909091,247,159,0.643725,2025-02,2024-12,11,0,0,6,9,0.318182,0.025947,1,2026-08-08T05:14:20+00:00
2025-12,AIGC,AI,音视频工程师,23,18,0.782609,270,177,0.655556,2025-02,2024-12,12,0,0,6,9,-0.126482,0.011831,1,2026-08-08T05:14:20+00:00
2026-01,AIGC,AI,音视频工程师,21,15,0.714286,291,192,0.659794,2025-02,2024-12,13,0,0,7,9,-0.068323,0.004238,1,2026-08-08T05:14:20+00:00
2026-02,AIGC,AI,音视频工程师,22,16,0.727273,313,208,0.664537,2025-02,2024-12,14,0,0,8,11,0.012987,0.004743,1,2026-08-08T05:14:20+00:00
2026-03,AIGC,AI,音视频工程师,19,14,0.736842,332,222,0.668675,2025-02,2024-12,15,0,0,7,11,0.009569,0.004138,1,2026-08-08T05:14:20+00:00
2026-04,AIGC,AI,音视频工程师,22,14,0.636364,354,236,0.666667,2025-02,2024-12,16,0,0,9,11,-0.100478,-0.002008,1,2026-08-08T05:14:20+00:00
2026-05,AIGC,AI,音视频工程师,22,15,0.681818,376,251,0.667553,2025-02,2024-12,17,0,0,6,11,0.045454,0.000886,1,2026-08-08T05:14:20+00:00
2026-06,AIGC,AI,音视频工程师,19,12,0.631579,395,263,0.665823,2025-02,2024-12,18,0,0,6,11,-0.050239,-0.00173,1,2026-08-08T05:14:20+00:00
2026-07,AIGC,AI,音视频工程师,23,15,0.652174,418,278,0.665072,2025-02,2024-12,19,0,0,8,11,0.020595,-0.000751,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,Android开发工程师,23,2,0.086957,123,2,0.01626,2025-05,2024-12,5,0,1,7,8,0.086957,0.01626,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,Android开发工程师,21,0,0.0,144,2,0.013889,2025-05,2024-12,6,0,0,3,8,-0.086957,-0.002371,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,Android开发工程师,19,0,0.0,163,2,0.01227,2025-05,2024-12,7,0,0,3,8,0.0,-0.001619,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,Android开发工程师,23,0,0.0,186,2,0.010753,2025-05,2024-12,8,0,0,4,8,0.0,-0.001517,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,Android开发工程师,20,0,0.0,206,2,0.009709,2025-05,2024-12,9,0,0,4,8,0.0,-0.001044,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,Android开发工程师,22,0,0.0,228,2,0.008772,2025-05,2024-12,10,0,0,5,8,0.0,-0.000937,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,Android开发工程师,20,0,0.0,248,2,0.008065,2025-05,2024-12,11,0,0,5,8,0.0,-0.000707,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,Android开发工程师,21,1,0.047619,269,3,0.011152,2025-05,2024-12,12,0,0,3,8,0.047619,0.003087,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,Android开发工程师,21,0,0.0,290,3,0.010345,2025-05,2024-12,13,0,0,5,8,-0.047619,-0.000807,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,Android开发工程师,20,1,0.05,310,4,0.012903,2025-05,2024-12,14,0,0,4,8,0.05,0.002558,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,Android开发工程师,20,0,0.0,330,4,0.012121,2025-05,2024-12,15,0,0,4,9,-0.05,-0.000782,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,Android开发工程师,20,1,0.05,350,5,0.014286,2025-05,2024-12,16,0,0,5,9,0.05,0.002165,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,Android开发工程师,22,2,0.090909,372,7,0.018817,2025-05,2024-12,17,0,0,5,9,0.040909,0.004531,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,Android开发工程师,23,1,0.043478,395,8,0.020253,2025-05,2024-12,18,0,0,3,9,-0.047431,0.001436,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,Android开发工程师,21,0,0.0,416,8,0.019231,2025-05,2024-12,19,0,0,3,9,-0.043478,-0.001022,1,2026-08-08T05:14:20+00:00
2024-12,AIops,系统与运维,C++开发工程师,21,1,0.047619,21,1,0.047619,2024-12,2024-12,0,1,1,4,4,0.047619,0.047619,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,C++开发工程师,21,4,0.190476,42,5,0.119048,2024-12,2024-12,1,1,0,6,6,0.142857,0.071429,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,C++开发工程师,23,5,0.217391,65,10,0.153846,2024-12,2024-12,2,1,0,3,6,0.026915,0.034798,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,C++开发工程师,22,5,0.227273,87,15,0.172414,2024-12,2024-12,3,1,0,4,6,0.009882,0.018568,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,C++开发工程师,19,2,0.105263,106,17,0.160377,2024-12,2024-12,4,1,0,3,6,-0.12201,-0.012037,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,C++开发工程师,23,3,0.130435,129,20,0.155039,2024-12,2024-12,5,1,0,7,8,0.025172,-0.005338,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,C++开发工程师,19,0,0.0,148,20,0.135135,2024-12,2024-12,6,1,0,3,8,-0.130435,-0.019904,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,C++开发工程师,22,2,0.090909,170,22,0.129412,2024-12,2024-12,7,1,0,3,8,0.090909,-0.005723,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,C++开发工程师,20,2,0.1,190,24,0.126316,2024-12,2024-12,8,1,0,4,8,0.009091,-0.003096,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,C++开发工程师,19,2,0.105263,209,26,0.124402,2024-12,2024-12,9,1,0,4,8,0.005263,-0.001914,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,C++开发工程师,19,0,0.0,228,26,0.114035,2024-12,2024-12,10,1,0,5,8,-0.105263,-0.010367,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,C++开发工程师,23,2,0.086957,251,28,0.111554,2024-12,2024-12,11,1,0,5,8,0.086957,-0.002481,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,C++开发工程师,21,0,0.0,272,28,0.102941,2024-12,2024-12,12,1,0,3,8,-0.086957,-0.008613,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,C++开发工程师,21,4,0.190476,293,32,0.109215,2024-12,2024-12,13,1,0,5,8,0.190476,0.006274,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,C++开发工程师,21,0,0.0,314,32,0.101911,2024-12,2024-12,14,1,0,4,8,-0.190476,-0.007304,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,C++开发工程师,21,0,0.0,335,32,0.095522,2024-12,2024-12,15,1,0,4,9,0.0,-0.006389,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,C++开发工程师,21,0,0.0,356,32,0.089888,2024-12,2024-12,16,1,0,5,9,0.0,-0.005634,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,C++开发工程师,22,1,0.045455,378,33,0.087302,2024-12,2024-12,17,1,0,5,9,0.045455,-0.002586,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,C++开发工程师,23,0,0.0,401,33,0.082294,2024-12,2024-12,18,1,0,3,9,-0.045455,-0.005008,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,C++开发工程师,20,0,0.0,421,33,0.078385,2024-12,2024-12,19,1,0,3,9,0.0,-0.003909,1,2026-08-08T05:14:20+00:00
2024-12,AIops,系统与运维,信息安全工程师,23,1,0.043478,23,1,0.043478,2024-12,2024-12,0,1,1,4,4,0.043478,0.043478,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,信息安全工程师,21,3,0.142857,44,4,0.090909,2024-12,2024-12,1,1,0,6,6,0.099379,0.047431,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,信息安全工程师,22,1,0.045455,66,5,0.075758,2024-12,2024-12,2,1,0,3,6,-0.097402,-0.015151,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,信息安全工程师,23,2,0.086957,89,7,0.078652,2024-12,2024-12,3,1,0,4,6,0.041502,0.002894,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,信息安全工程师,20,1,0.05,109,8,0.073394,2024-12,2024-12,4,1,0,3,6,-0.036957,-0.005258,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,信息安全工程师,21,1,0.047619,130,9,0.069231,2024-12,2024-12,5,1,0,7,8,-0.002381,-0.004163,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,信息安全工程师,23,0,0.0,153,9,0.058824,2024-12,2024-12,6,1,0,3,8,-0.047619,-0.010407,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,信息安全工程师,19,0,0.0,172,9,0.052326,2024-12,2024-12,7,1,0,3,8,0.0,-0.006498,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,信息安全工程师,22,1,0.045455,194,10,0.051546,2024-12,2024-12,8,1,0,4,8,0.045455,-0.00078,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,信息安全工程师,19,1,0.052632,213,11,0.051643,2024-12,2024-12,9,1,0,4,8,0.007177,9.7e-05,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,信息安全工程师,20,1,0.05,233,12,0.051502,2024-12,2024-12,10,1,0,5,8,-0.002632,-0.000141,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,信息安全工程师,20,1,0.05,253,13,0.051383,2024-12,2024-12,11,1,0,5,8,0.0,-0.000119,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,信息安全工程师,19,0,0.0,272,13,0.047794,2024-12,2024-12,12,1,0,3,8,-0.05,-0.003589,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,信息安全工程师,23,2,0.086957,295,15,0.050847,2024-12,2024-12,13,1,0,5,8,0.086957,0.003053,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,信息安全工程师,21,1,0.047619,316,16,0.050633,2024-12,2024-12,14,1,0,4,8,-0.039338,-0.000214,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,信息安全工程师,21,2,0.095238,337,18,0.053412,2024-12,2024-12,15,1,0,4,9,0.047619,0.002779,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,信息安全工程师,23,2,0.086957,360,20,0.055556,2024-12,2024-12,16,1,0,5,9,-0.008281,0.002144,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,信息安全工程师,21,3,0.142857,381,23,0.060367,2024-12,2024-12,17,1,0,5,9,0.0559,0.004811,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,信息安全工程师,23,3,0.130435,404,26,0.064356,2024-12,2024-12,18,1,0,3,9,-0.012422,0.003989,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,信息安全工程师,23,4,0.173913,427,30,0.070258,2024-12,2024-12,19,1,0,3,9,0.043478,0.005902,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,客户端开发工程师,19,1,0.052632,338,1,0.002959,2026-03,2024-12,15,0,1,4,9,0.052632,0.002959,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,客户端开发工程师,22,0,0.0,360,1,0.002778,2026-03,2024-12,16,0,0,5,9,-0.052632,-0.000181,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,客户端开发工程师,19,0,0.0,379,1,0.002639,2026-03,2024-12,17,0,0,5,9,0.0,-0.000139,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,客户端开发工程师,20,0,0.0,399,1,0.002506,2026-03,2024-12,18,0,0,3,9,0.0,-0.000133,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,客户端开发工程师,22,0,0.0,421,1,0.002375,2026-03,2024-12,19,0,0,3,9,0.0,-0.000131,1,2026-08-08T05:14:20+00:00
2024-12,AIops,系统与运维,数据库工程师,21,1,0.047619,21,1,0.047619,2024-12,2024-12,0,1,1,4,4,0.047619,0.047619,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,数据库工程师,21,3,0.142857,42,4,0.095238,2024-12,2024-12,1,1,0,6,6,0.095238,0.047619,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,数据库工程师,19,0,0.0,61,4,0.065574,2024-12,2024-12,2,1,0,3,6,-0.142857,-0.029664,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,数据库工程师,19,0,0.0,80,4,0.05,2024-12,2024-12,3,1,0,4,6,0.0,-0.015574,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,数据库工程师,19,0,0.0,99,4,0.040404,2024-12,2024-12,4,1,0,3,6,0.0,-0.009596,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,数据库工程师,19,3,0.157895,118,7,0.059322,2024-12,2024-12,5,1,0,7,8,0.157895,0.018918,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,数据库工程师,21,1,0.047619,139,8,0.057554,2024-12,2024-12,6,1,0,3,8,-0.110276,-0.001768,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,数据库工程师,19,0,0.0,158,8,0.050633,2024-12,2024-12,7,1,0,3,8,-0.047619,-0.006921,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,数据库工程师,23,0,0.0,181,8,0.044199,2024-12,2024-12,8,1,0,4,8,0.0,-0.006434,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,数据库工程师,19,0,0.0,200,8,0.04,2024-12,2024-12,9,1,0,4,8,0.0,-0.004199,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,数据库工程师,22,2,0.090909,222,10,0.045045,2024-12,2024-12,10,1,0,5,8,0.090909,0.005045,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,数据库工程师,23,2,0.086957,245,12,0.04898,2024-12,2024-12,11,1,0,5,8,-0.003952,0.003935,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,数据库工程师,22,0,0.0,267,12,0.044944,2024-12,2024-12,12,1,0,3,8,-0.086957,-0.004036,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,数据库工程师,20,0,0.0,287,12,0.041812,2024-12,2024-12,13,1,0,5,8,0.0,-0.003132,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,数据库工程师,23,0,0.0,310,12,0.03871,2024-12,2024-12,14,1,0,4,8,0.0,-0.003102,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,数据库工程师,20,0,0.0,330,12,0.036364,2024-12,2024-12,15,1,0,4,9,0.0,-0.002346,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,数据库工程师,20,2,0.1,350,14,0.04,2024-12,2024-12,16,1,0,5,9,0.1,0.003636,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,数据库工程师,22,0,0.0,372,14,0.037634,2024-12,2024-12,17,1,0,5,9,-0.1,-0.002366,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,数据库工程师,22,0,0.0,394,14,0.035533,2024-12,2024-12,18,1,0,3,9,0.0,-0.002101,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,数据库工程师,21,0,0.0,415,14,0.033735,2024-12,2024-12,19,1,0,3,9,0.0,-0.001798,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,测试开发工程师,21,1,0.047619,125,1,0.008,2025-05,2024-12,5,0,1,7,8,0.047619,0.008,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,测试开发工程师,23,0,0.0,148,1,0.006757,2025-05,2024-12,6,0,0,3,8,-0.047619,-0.001243,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,测试开发工程师,23,0,0.0,171,1,0.005848,2025-05,2024-12,7,0,0,3,8,0.0,-0.000909,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,测试开发工程师,22,0,0.0,193,1,0.005181,2025-05,2024-12,8,0,0,4,8,0.0,-0.000667,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,测试开发工程师,20,0,0.0,213,1,0.004695,2025-05,2024-12,9,0,0,4,8,0.0,-0.000486,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,测试开发工程师,19,1,0.052632,232,2,0.008621,2025-05,2024-12,10,0,0,5,8,0.052632,0.003926,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,测试开发工程师,23,0,0.0,255,2,0.007843,2025-05,2024-12,11,0,0,5,8,-0.052632,-0.000778,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,测试开发工程师,19,0,0.0,274,2,0.007299,2025-05,2024-12,12,0,0,3,8,0.0,-0.000544,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,测试开发工程师,20,1,0.05,294,3,0.010204,2025-05,2024-12,13,0,0,5,8,0.05,0.002905,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,测试开发工程师,21,0,0.0,315,3,0.009524,2025-05,2024-12,14,0,0,4,8,-0.05,-0.00068,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,测试开发工程师,19,0,0.0,334,3,0.008982,2025-05,2024-12,15,0,0,4,9,0.0,-0.000542,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,测试开发工程师,22,0,0.0,356,3,0.008427,2025-05,2024-12,16,0,0,5,9,0.0,-0.000555,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,测试开发工程师,21,0,0.0,377,3,0.007958,2025-05,2024-12,17,0,0,5,9,0.0,-0.000469,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,测试开发工程师,19,0,0.0,396,3,0.007576,2025-05,2024-12,18,0,0,3,9,0.0,-0.000382,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,测试开发工程师,20,0,0.0,416,3,0.007212,2025-05,2024-12,19,0,0,3,9,0.0,-0.000364,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,算法工程师,21,1,0.047619,42,1,0.02381,2025-01,2024-12,1,0,1,6,6,0.047619,0.02381,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,算法工程师,19,0,0.0,61,1,0.016393,2025-01,2024-12,2,0,0,3,6,-0.047619,-0.007417,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,算法工程师,22,0,0.0,83,1,0.012048,2025-01,2024-12,3,0,0,4,6,0.0,-0.004345,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,算法工程师,22,0,0.0,105,1,0.009524,2025-01,2024-12,4,0,0,3,6,0.0,-0.002524,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,算法工程师,21,0,0.0,126,1,0.007937,2025-01,2024-12,5,0,0,7,8,0.0,-0.001587,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,算法工程师,22,0,0.0,148,1,0.006757,2025-01,2024-12,6,0,0,3,8,0.0,-0.00118,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,算法工程师,23,0,0.0,171,1,0.005848,2025-01,2024-12,7,0,0,3,8,0.0,-0.000909,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,算法工程师,23,0,0.0,194,1,0.005155,2025-01,2024-12,8,0,0,4,8,0.0,-0.000693,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,算法工程师,22,0,0.0,216,1,0.00463,2025-01,2024-12,9,0,0,4,8,0.0,-0.000525,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,算法工程师,23,0,0.0,239,1,0.004184,2025-01,2024-12,10,0,0,5,8,0.0,-0.000446,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,算法工程师,20,0,0.0,259,1,0.003861,2025-01,2024-12,11,0,0,5,8,0.0,-0.000323,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,算法工程师,19,0,0.0,278,1,0.003597,2025-01,2024-12,12,0,0,3,8,0.0,-0.000264,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,算法工程师,22,0,0.0,300,1,0.003333,2025-01,2024-12,13,0,0,5,8,0.0,-0.000264,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,算法工程师,21,0,0.0,321,1,0.003115,2025-01,2024-12,14,0,0,4,8,0.0,-0.000218,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,算法工程师,23,0,0.0,344,1,0.002907,2025-01,2024-12,15,0,0,4,9,0.0,-0.000208,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,算法工程师,22,0,0.0,366,1,0.002732,2025-01,2024-12,16,0,0,5,9,0.0,-0.000175,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,算法工程师,22,0,0.0,388,1,0.002577,2025-01,2024-12,17,0,0,5,9,0.0,-0.000155,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,算法工程师,22,0,0.0,410,1,0.002439,2025-01,2024-12,18,0,0,3,9,0.0,-0.000138,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,算法工程师,20,0,0.0,430,1,0.002326,2025-01,2024-12,19,0,0,3,9,0.0,-0.000113,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,网络工程师,19,1,0.052632,42,1,0.02381,2025-01,2024-12,1,0,1,6,6,0.052632,0.02381,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,网络工程师,20,0,0.0,62,1,0.016129,2025-01,2024-12,2,0,0,3,6,-0.052632,-0.007681,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,网络工程师,22,2,0.090909,84,3,0.035714,2025-01,2024-12,3,0,0,4,6,0.090909,0.019585,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,网络工程师,21,0,0.0,105,3,0.028571,2025-01,2024-12,4,0,0,3,6,-0.090909,-0.007143,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,网络工程师,21,2,0.095238,126,5,0.039683,2025-01,2024-12,5,0,0,7,8,0.095238,0.011112,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,网络工程师,21,7,0.333333,147,12,0.081633,2025-01,2024-12,6,0,0,3,8,0.238095,0.04195,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,网络工程师,21,3,0.142857,168,15,0.089286,2025-01,2024-12,7,0,0,3,8,-0.190476,0.007653,1,2026-08-08T05:14:20+00:00
2025-08,AIops,系统与运维,网络工程师,22,5,0.227273,190,20,0.105263,2025-01,2024-12,8,0,0,4,8,0.084416,0.015977,1,2026-08-08T05:14:20+00:00
2025-09,AIops,系统与运维,网络工程师,20,2,0.1,210,22,0.104762,2025-01,2024-12,9,0,0,4,8,-0.127273,-0.000501,1,2026-08-08T05:14:20+00:00
2025-10,AIops,系统与运维,网络工程师,22,2,0.090909,232,24,0.103448,2025-01,2024-12,10,0,0,5,8,-0.009091,-0.001314,1,2026-08-08T05:14:20+00:00
2025-11,AIops,系统与运维,网络工程师,22,3,0.136364,254,27,0.106299,2025-01,2024-12,11,0,0,5,8,0.045455,0.002851,1,2026-08-08T05:14:20+00:00
2025-12,AIops,系统与运维,网络工程师,20,1,0.05,274,28,0.10219,2025-01,2024-12,12,0,0,3,8,-0.086364,-0.004109,1,2026-08-08T05:14:20+00:00
2026-01,AIops,系统与运维,网络工程师,19,2,0.105263,293,30,0.102389,2025-01,2024-12,13,0,0,5,8,0.055263,0.000199,1,2026-08-08T05:14:20+00:00
2026-02,AIops,系统与运维,网络工程师,21,2,0.095238,314,32,0.101911,2025-01,2024-12,14,0,0,4,8,-0.010025,-0.000478,1,2026-08-08T05:14:20+00:00
2026-03,AIops,系统与运维,网络工程师,19,3,0.157895,333,35,0.105105,2025-01,2024-12,15,0,0,4,9,0.062657,0.003194,1,2026-08-08T05:14:20+00:00
2026-04,AIops,系统与运维,网络工程师,22,3,0.136364,355,38,0.107042,2025-01,2024-12,16,0,0,5,9,-0.021531,0.001937,1,2026-08-08T05:14:20+00:00
2026-05,AIops,系统与运维,网络工程师,23,1,0.043478,378,39,0.103175,2025-01,2024-12,17,0,0,5,9,-0.092886,-0.003867,1,2026-08-08T05:14:20+00:00
2026-06,AIops,系统与运维,网络工程师,21,0,0.0,399,39,0.097744,2025-01,2024-12,18,0,0,3,9,-0.043478,-0.005431,1,2026-08-08T05:14:20+00:00
2026-07,AIops,系统与运维,网络工程师,20,1,0.05,419,40,0.095465,2025-01,2024-12,19,0,0,3,9,0.05,-0.002279,1,2026-08-08T05:14:20+00:00
2024-12,AIops,系统与运维,运维工程师,23,7,0.304348,23,7,0.304348,2024-12,2024-12,0,1,1,4,4,0.304348,0.304348,1,2026-08-08T05:14:20+00:00
2025-01,AIops,系统与运维,运维工程师,23,10,0.434783,46,17,0.369565,2024-12,2024-12,1,1,0,6,6,0.130435,0.065217,1,2026-08-08T05:14:20+00:00
2025-02,AIops,系统与运维,运维工程师,23,10,0.434783,69,27,0.391304,2024-12,2024-12,2,1,0,3,6,0.0,0.021739,1,2026-08-08T05:14:20+00:00
2025-03,AIops,系统与运维,运维工程师,22,7,0.318182,91,34,0.373626,2024-12,2024-12,3,1,0,4,6,-0.116601,-0.017678,1,2026-08-08T05:14:20+00:00
2025-04,AIops,系统与运维,运维工程师,23,9,0.391304,114,43,0.377193,2024-12,2024-12,4,1,0,3,6,0.073122,0.003567,1,2026-08-08T05:14:20+00:00
2025-05,AIops,系统与运维,运维工程师,22,7,0.318182,136,50,0.367647,2024-12,2024-12,5,1,0,7,8,-0.073122,-0.009546,1,2026-08-08T05:14:20+00:00
2025-06,AIops,系统与运维,运维工程师,21,8,0.380952,157,58,0.369427,2024-12,2024-12,6,1,0,3,8,0.06277,0.00178,1,2026-08-08T05:14:20+00:00
2025-07,AIops,系统与运维,运维工程师,20,8,0.4,177,66,0.372881,2024-12,2024-12,7,1,0,3,8,0.019048,0.003454,1,2026-08-08T05:14:20+00:00
