month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2024-10,计算机科学与技术,计算机基础,政府通信电子技术岗,11,10,0.909091,18,16,0.888889,2023-10,2023-10,12,1,0,13,15,0.051948,0.031746,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府通信电子技术岗,2,2,1.0,20,18,0.9,2023-10,2023-10,24,1,0,12,15,0.090909,0.011111,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府通用计算机技术岗,37,36,0.972973,37,36,0.972973,2023-10,2023-10,0,1,1,14,14,0.972973,0.972973,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府通用计算机技术岗,38,31,0.815789,75,67,0.893333,2023-10,2023-10,12,1,0,13,15,-0.157184,-0.07964,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府通用计算机技术岗,35,32,0.914286,110,99,0.9,2023-10,2023-10,24,1,0,12,15,0.098497,0.006667,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府人工智能专利审查与技术监管岗,1,1,1.0,1,1,1.0,2024-10,2023-10,12,0,1,13,13,1.0,1.0,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府信息化建设与管理岗,86,28,0.325581,86,28,0.325581,2023-10,2023-10,0,1,1,12,12,0.325581,0.325581,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府信息化建设与管理岗,56,15,0.267857,142,43,0.302817,2023-10,2023-10,12,1,0,13,13,-0.057724,-0.022764,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府信息化建设与管理岗,73,19,0.260274,215,62,0.288372,2023-10,2023-10,24,1,0,12,13,-0.007583,-0.014445,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府信息系统开发岗,5,5,1.0,5,5,1.0,2023-10,2023-10,0,1,1,12,12,1.0,1.0,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府信息系统开发岗,13,12,0.923077,18,17,0.944444,2023-10,2023-10,12,1,0,13,13,-0.076923,-0.055556,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府信息系统开发岗,4,3,0.75,22,20,0.909091,2023-10,2023-10,24,1,0,12,13,-0.173077,-0.035353,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府信息系统运维岗,109,36,0.330275,109,36,0.330275,2023-10,2023-10,0,1,1,12,12,0.330275,0.330275,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府信息系统运维岗,246,155,0.630081,355,191,0.538028,2023-10,2023-10,12,1,0,13,13,0.299806,0.207753,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府信息系统运维岗,230,136,0.591304,585,327,0.558974,2023-10,2023-10,24,1,0,12,13,-0.038777,0.020946,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府数字监管与科技执法岗,34,17,0.5,34,17,0.5,2023-10,2023-10,0,1,1,12,12,0.5,0.5,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府数字监管与科技执法岗,36,31,0.861111,70,48,0.685714,2023-10,2023-10,12,1,0,13,13,0.361111,0.185714,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府数字监管与科技执法岗,39,31,0.794872,109,79,0.724771,2023-10,2023-10,24,1,0,12,13,-0.066239,0.039057,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府数据治理与统计分析岗,631,77,0.122029,631,77,0.122029,2023-10,2023-10,0,1,1,12,12,0.122029,0.122029,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府数据治理与统计分析岗,638,150,0.23511,1269,227,0.178881,2023-10,2023-10,12,1,0,13,13,0.113081,0.056852,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府数据治理与统计分析岗,408,122,0.29902,1677,349,0.20811,2023-10,2023-10,24,1,0,12,13,0.06391,0.029229,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府智能化与自动化技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,12,12,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府智能化与自动化技术岗,6,4,0.666667,10,5,0.5,2023-10,2023-10,12,1,0,13,13,0.416667,0.25,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府智能化与自动化技术岗,6,2,0.333333,16,7,0.4375,2023-10,2023-10,24,1,0,12,13,-0.333334,-0.0625,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府电子数据取证与情报技术岗,4,2,0.5,4,2,0.5,2023-10,2023-10,0,1,1,12,12,0.5,0.5,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府电子数据取证与情报技术岗,1,1,1.0,5,3,0.6,2023-10,2023-10,12,1,0,13,13,0.5,0.1,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府电子数据取证与情报技术岗,5,4,0.8,10,7,0.7,2023-10,2023-10,24,1,0,12,13,-0.2,0.1,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府网络与数据安全岗,38,15,0.394737,38,15,0.394737,2023-10,2023-10,0,1,1,12,12,0.394737,0.394737,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府网络与数据安全岗,44,19,0.431818,82,34,0.414634,2023-10,2023-10,12,1,0,13,13,0.037081,0.019897,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府网络与数据安全岗,26,6,0.230769,108,40,0.37037,2023-10,2023-10,24,1,0,12,13,-0.201049,-0.044264,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府网络与通信运维岗,13,7,0.538462,13,7,0.538462,2023-10,2023-10,0,1,1,12,12,0.538462,0.538462,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府网络与通信运维岗,8,5,0.625,21,12,0.571429,2023-10,2023-10,12,1,0,13,13,0.086538,0.032967,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府网络与通信运维岗,11,6,0.545455,32,18,0.5625,2023-10,2023-10,24,1,0,12,13,-0.079545,-0.008929,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府警务信息技术保障岗,40,17,0.425,40,17,0.425,2023-10,2023-10,0,1,1,12,12,0.425,0.425,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府警务信息技术保障岗,24,3,0.125,64,20,0.3125,2023-10,2023-10,12,1,0,13,13,-0.3,-0.1125,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府警务信息技术保障岗,24,17,0.708333,88,37,0.420455,2023-10,2023-10,24,1,0,12,13,0.583333,0.107955,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府通信电子技术岗,7,2,0.285714,7,2,0.285714,2023-10,2023-10,0,1,1,12,12,0.285714,0.285714,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府通信电子技术岗,11,5,0.454545,18,7,0.388889,2023-10,2023-10,12,1,0,13,13,0.168831,0.103175,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府通信电子技术岗,2,2,1.0,20,9,0.45,2023-10,2023-10,24,1,0,12,13,0.545455,0.061111,1,2026-08-06T03:30:35+00:00
2023-10,软件工程,软件工程,政府通用计算机技术岗,37,22,0.594595,37,22,0.594595,2023-10,2023-10,0,1,1,12,12,0.594595,0.594595,1,2026-08-06T03:30:35+00:00
2024-10,软件工程,软件工程,政府通用计算机技术岗,38,11,0.289474,75,33,0.44,2023-10,2023-10,12,1,0,13,13,-0.305121,-0.154595,1,2026-08-06T03:30:35+00:00
2025-10,软件工程,软件工程,政府通用计算机技术岗,35,20,0.571429,110,53,0.481818,2023-10,2023-10,24,1,0,12,13,0.281955,0.041818,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府信息化建设与管理岗,86,13,0.151163,86,13,0.151163,2023-10,2023-10,0,1,1,12,12,0.151163,0.151163,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府信息化建设与管理岗,56,8,0.142857,142,21,0.147887,2023-10,2023-10,12,1,0,11,12,-0.008306,-0.003276,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府信息化建设与管理岗,73,5,0.068493,215,26,0.12093,2023-10,2023-10,24,1,0,12,12,-0.074364,-0.026957,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府信息系统开发岗,5,5,1.0,5,5,1.0,2023-10,2023-10,0,1,1,12,12,1.0,1.0,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府信息系统开发岗,13,10,0.769231,18,15,0.833333,2023-10,2023-10,12,1,0,11,12,-0.230769,-0.166667,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府信息系统开发岗,4,3,0.75,22,18,0.818182,2023-10,2023-10,24,1,0,12,12,-0.019231,-0.015151,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府信息系统运维岗,109,18,0.165138,109,18,0.165138,2023-10,2023-10,0,1,1,12,12,0.165138,0.165138,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府信息系统运维岗,246,19,0.077236,355,37,0.104225,2023-10,2023-10,12,1,0,11,12,-0.087902,-0.060913,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府信息系统运维岗,230,47,0.204348,585,84,0.14359,2023-10,2023-10,24,1,0,12,12,0.127112,0.039365,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府数字监管与科技执法岗,34,3,0.088235,34,3,0.088235,2023-10,2023-10,0,1,1,12,12,0.088235,0.088235,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府数字监管与科技执法岗,36,4,0.111111,70,7,0.1,2023-10,2023-10,12,1,0,11,12,0.022876,0.011765,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府数字监管与科技执法岗,39,8,0.205128,109,15,0.137615,2023-10,2023-10,24,1,0,12,12,0.094017,0.037615,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府数据治理与统计分析岗,631,21,0.033281,631,21,0.033281,2023-10,2023-10,0,1,1,12,12,0.033281,0.033281,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府数据治理与统计分析岗,638,33,0.051724,1269,54,0.042553,2023-10,2023-10,12,1,0,11,12,0.018443,0.009272,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府数据治理与统计分析岗,408,20,0.04902,1677,74,0.044126,2023-10,2023-10,24,1,0,12,12,-0.002704,0.001573,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府智能化与自动化技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,12,12,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府智能化与自动化技术岗,6,2,0.333333,10,3,0.3,2023-10,2023-10,12,1,0,11,12,0.083333,0.05,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府智能化与自动化技术岗,6,1,0.166667,16,4,0.25,2023-10,2023-10,24,1,0,12,12,-0.166666,-0.05,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府电子数据取证与情报技术岗,4,3,0.75,4,3,0.75,2023-10,2023-10,0,1,1,12,12,0.75,0.75,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府电子数据取证与情报技术岗,1,0,0.0,5,3,0.6,2023-10,2023-10,12,1,0,11,12,-0.75,-0.15,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府电子数据取证与情报技术岗,5,2,0.4,10,5,0.5,2023-10,2023-10,24,1,0,12,12,0.4,-0.1,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府网络与数据安全岗,38,7,0.184211,38,7,0.184211,2023-10,2023-10,0,1,1,12,12,0.184211,0.184211,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府网络与数据安全岗,44,15,0.340909,82,22,0.268293,2023-10,2023-10,12,1,0,11,12,0.156698,0.084082,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府网络与数据安全岗,26,7,0.269231,108,29,0.268519,2023-10,2023-10,24,1,0,12,12,-0.071678,0.000226,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府网络与通信运维岗,13,11,0.846154,13,11,0.846154,2023-10,2023-10,0,1,1,12,12,0.846154,0.846154,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府网络与通信运维岗,8,5,0.625,21,16,0.761905,2023-10,2023-10,12,1,0,11,12,-0.221154,-0.084249,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府网络与通信运维岗,11,6,0.545455,32,22,0.6875,2023-10,2023-10,24,1,0,12,12,-0.079545,-0.074405,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府警务信息技术保障岗,40,12,0.3,40,12,0.3,2023-10,2023-10,0,1,1,12,12,0.3,0.3,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府警务信息技术保障岗,24,4,0.166667,64,16,0.25,2023-10,2023-10,12,1,0,11,12,-0.133333,-0.05,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府警务信息技术保障岗,24,12,0.5,88,28,0.318182,2023-10,2023-10,24,1,0,12,12,0.333333,0.068182,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府通信电子技术岗,7,3,0.428571,7,3,0.428571,2023-10,2023-10,0,1,1,12,12,0.428571,0.428571,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府通信电子技术岗,11,7,0.636364,18,10,0.555556,2023-10,2023-10,12,1,0,11,12,0.207793,0.126985,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府通信电子技术岗,2,2,1.0,20,12,0.6,2023-10,2023-10,24,1,0,12,12,0.363636,0.044444,1,2026-08-06T03:30:35+00:00
2023-10,通信工程,通信与电子技术,政府通用计算机技术岗,37,2,0.054054,37,2,0.054054,2023-10,2023-10,0,1,1,12,12,0.054054,0.054054,1,2026-08-06T03:30:35+00:00
2024-10,通信工程,通信与电子技术,政府通用计算机技术岗,38,1,0.026316,75,3,0.04,2023-10,2023-10,12,1,0,11,12,-0.027738,-0.014054,1,2026-08-06T03:30:35+00:00
2025-10,通信工程,通信与电子技术,政府通用计算机技术岗,35,3,0.085714,110,6,0.054545,2023-10,2023-10,24,1,0,12,12,0.059398,0.014545,1,2026-08-06T03:30:35+00:00
2024-10,遥感技术,空间信息技术,政府信息化建设与管理岗,56,1,0.017857,142,1,0.007042,2024-10,2023-10,12,0,1,2,3,0.017857,0.007042,1,2026-08-06T03:30:35+00:00
2025-10,遥感技术,空间信息技术,政府信息化建设与管理岗,73,1,0.013699,215,2,0.009302,2024-10,2023-10,24,0,0,3,4,-0.004158,0.00226,1,2026-08-06T03:30:35+00:00
2023-10,遥感技术,空间信息技术,政府地理信息与空间数据技术岗,5,4,0.8,5,4,0.8,2023-10,2023-10,0,1,1,2,2,0.8,0.8,1,2026-08-06T03:30:35+00:00
2023-10,遥感技术,空间信息技术,政府数据治理与统计分析岗,631,1,0.001585,631,1,0.001585,2023-10,2023-10,0,1,1,2,2,0.001585,0.001585,1,2026-08-06T03:30:35+00:00
2024-10,遥感技术,空间信息技术,政府数据治理与统计分析岗,638,8,0.012539,1269,9,0.007092,2023-10,2023-10,12,1,0,2,3,0.010954,0.005507,1,2026-08-06T03:30:35+00:00
2025-10,遥感技术,空间信息技术,政府数据治理与统计分析岗,408,11,0.026961,1677,20,0.011926,2023-10,2023-10,24,1,0,3,4,0.014422,0.004834,1,2026-08-06T03:30:35+00:00
2025-10,遥感技术,空间信息技术,政府网络与数据安全岗,26,1,0.038462,108,1,0.009259,2025-10,2023-10,24,0,1,3,4,0.038462,0.009259,1,2026-08-06T03:30:35+00:00
