"job_id","month","job_title","government_agency","government_department","assigned_standard_category","assigned_standard_job","assignment_status","assignment_score","assignment_margin","matched_keywords_json","candidate_scores_json","assignment_reason"
"GOV-2024-109207-300130848016","2023-10","武汉铁路公安处基层所队民警","武汉铁路公安局","武汉铁路公安局","网络与安全","政府网络与数据安全岗","assigned","11","9","[{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""网络空间安全""], ""weight"": 1}]","[{""standard_job"": ""政府网络与数据安全岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""网络空间安全""], ""weight"": 1}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""通信工程"", ""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术"", ""软件工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109207-300130848017","2023-10","武汉铁路公安处基层所队民警","武汉铁路公安局","武汉铁路公安局","网络与安全","政府网络与数据安全岗","assigned","10","8","[{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}]","[{""standard_job"": ""政府网络与数据安全岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109207-300130848030","2023-10","襄阳铁路公安处基层所队民警","武汉铁路公安局","武汉铁路公安局","网络与安全","政府网络与数据安全岗","assigned","11","8","[{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""网络空间安全""], ""weight"": 1}]","[{""standard_job"": ""政府网络与数据安全岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络安全"", ""安全管理""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""网络空间安全""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 3, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术"", ""软件工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851013","2023-10","怀化铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""软件工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851014","2023-10","怀化铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851015","2023-10","怀化铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851027","2023-10","长沙铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851029","2023-10","长沙铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""软件工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851030","2023-10","长沙铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""通信工程""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851044","2023-10","衡阳铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851064","2023-10","广州铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851070","2023-10","广州铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851079","2023-10","深圳铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2024-109212-300130851080","2023-10","深圳铁路公安处基层所队民警","广州铁路公安局","广州铁路公安局","政法信息技术","政府警务信息技术保障岗","assigned","5","3","[{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]","[{""standard_job"": ""政府警务信息技术保障岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机相关工作""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
