standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
大模型算法工程师,AI算法,2025-10,11,SFT,大模型,new,trend,先上升后稳定,3,0.5256,2
大模型算法工程师,AI算法,2025-11,12,SFT,大模型,new,trend,先上升后稳定,3,0.6122,2
大模型算法工程师,AI算法,2025-12,13,SFT,大模型,new,trend,先上升后稳定,3,0.5544,2
大模型算法工程师,AI算法,2026-01,14,SFT,大模型,new,trend,先上升后稳定,3,0.4906,1
大模型算法工程师,AI算法,2026-02,15,SFT,大模型,new,trend,先上升后稳定,3,0.5924,2
大模型算法工程师,AI算法,2026-03,16,SFT,大模型,new,trend,先上升后稳定,3,0.5080,2
大模型算法工程师,AI算法,2026-04,17,SFT,大模型,new,trend,先上升后稳定,3,0.5146,2
大模型算法工程师,AI算法,2026-05,18,SFT,大模型,new,trend,先上升后稳定,4,0.5314,2
大模型算法工程师,AI算法,2026-06,19,SFT,大模型,new,trend,先上升后稳定,4,0.5597,2
大模型算法工程师,AI算法,2026-07,20,SFT,大模型,new,trend,先上升后稳定,4,0.5260,2
大模型算法工程师,AI算法,2024-12,1,SGLang,大模型,new,trend,先上升后稳定,2,0.0000,0
大模型算法工程师,AI算法,2025-01,2,SGLang,大模型,new,trend,先上升后稳定,1,0.0000,0
大模型算法工程师,AI算法,2025-02,3,SGLang,大模型,new,trend,先上升后稳定,1,0.0000,0
大模型算法工程师,AI算法,2025-03,4,SGLang,大模型,new,trend,先上升后稳定,1,0.3459,0
大模型算法工程师,AI算法,2025-04,5,SGLang,大模型,new,trend,先上升后稳定,2,0.3607,1
大模型算法工程师,AI算法,2025-05,6,SGLang,大模型,new,trend,先上升后稳定,2,0.3896,1
大模型算法工程师,AI算法,2025-06,7,SGLang,大模型,new,trend,先上升后稳定,2,0.4357,1
大模型算法工程师,AI算法,2025-07,8,SGLang,大模型,new,trend,先上升后稳定,2,0.5479,1
大模型算法工程师,AI算法,2025-08,9,SGLang,大模型,new,trend,先上升后稳定,2,0.5872,1
大模型算法工程师,AI算法,2025-09,10,SGLang,大模型,new,trend,先上升后稳定,2,0.6181,1
大模型算法工程师,AI算法,2025-10,11,SGLang,大模型,new,trend,先上升后稳定,3,0.5856,2
大模型算法工程师,AI算法,2025-11,12,SGLang,大模型,new,trend,先上升后稳定,3,0.6411,2
大模型算法工程师,AI算法,2025-12,13,SGLang,大模型,new,trend,先上升后稳定,3,0.6327,2
大模型算法工程师,AI算法,2026-01,14,SGLang,大模型,new,trend,先上升后稳定,3,0.5872,2
大模型算法工程师,AI算法,2026-02,15,SGLang,大模型,new,trend,先上升后稳定,3,0.5969,2
大模型算法工程师,AI算法,2026-03,16,SGLang,大模型,new,trend,先上升后稳定,3,0.6047,2
大模型算法工程师,AI算法,2026-04,17,SGLang,大模型,new,trend,先上升后稳定,3,0.5445,2
大模型算法工程师,AI算法,2026-05,18,SGLang,大模型,new,trend,先上升后稳定,4,0.6670,3
大模型算法工程师,AI算法,2026-06,19,SGLang,大模型,new,trend,先上升后稳定,4,0.5351,2
大模型算法工程师,AI算法,2026-07,20,SGLang,大模型,new,trend,先上升后稳定,4,0.6290,3
大模型算法工程师,AI算法,2024-12,1,Triton,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,Triton,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,Triton,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,Triton,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,Triton,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,Triton,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,Triton,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,Triton,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,Triton,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-09,10,Triton,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-10,11,Triton,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2025-11,12,Triton,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2025-12,13,Triton,大模型,new,trend,先上升后稳定,3,0.5213,2
大模型算法工程师,AI算法,2026-01,14,Triton,大模型,new,trend,先上升后稳定,3,0.5609,2
大模型算法工程师,AI算法,2026-02,15,Triton,大模型,new,trend,先上升后稳定,3,0.4908,1
大模型算法工程师,AI算法,2026-03,16,Triton,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-04,17,Triton,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-05,18,Triton,大模型,new,trend,先上升后稳定,4,0.4800,2
大模型算法工程师,AI算法,2026-06,19,Triton,大模型,new,trend,先上升后稳定,4,0.5188,2
大模型算法工程师,AI算法,2026-07,20,Triton,大模型,new,trend,先上升后稳定,4,0.5726,2
大模型算法工程师,AI算法,2024-12,1,VLM,大模型,new,trend,先上升后稳定,2,0.0000,0
大模型算法工程师,AI算法,2025-01,2,VLM,大模型,new,trend,先上升后稳定,1,0.3120,0
大模型算法工程师,AI算法,2025-02,3,VLM,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-03,4,VLM,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-04,5,VLM,大模型,new,trend,先上升后稳定,2,0.4272,1
大模型算法工程师,AI算法,2025-05,6,VLM,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-06,7,VLM,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,VLM,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,VLM,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-09,10,VLM,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-10,11,VLM,大模型,new,trend,先上升后稳定,3,0.5176,2
大模型算法工程师,AI算法,2025-11,12,VLM,大模型,new,trend,先上升后稳定,3,0.5105,2
大模型算法工程师,AI算法,2025-12,13,VLM,大模型,new,trend,先上升后稳定,3,0.5628,2
大模型算法工程师,AI算法,2026-01,14,VLM,大模型,new,trend,先上升后稳定,3,0.5854,2
大模型算法工程师,AI算法,2026-02,15,VLM,大模型,new,trend,先上升后稳定,3,0.5557,2
大模型算法工程师,AI算法,2026-03,16,VLM,大模型,new,trend,先上升后稳定,3,0.5207,2
大模型算法工程师,AI算法,2026-04,17,VLM,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-05,18,VLM,大模型,new,trend,先上升后稳定,4,0.4829,2
大模型算法工程师,AI算法,2026-06,19,VLM,大模型,new,trend,先上升后稳定,4,0.4800,2
大模型算法工程师,AI算法,2026-07,20,VLM,大模型,new,trend,先上升后稳定,4,0.5264,2
大模型算法工程师,AI算法,2024-12,1,分布式训练,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,分布式训练,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,分布式训练,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,分布式训练,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,分布式训练,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,分布式训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,分布式训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,分布式训练,大模型,new,trend,先上升后稳定,2,0.5703,1
大模型算法工程师,AI算法,2025-08,9,分布式训练,大模型,new,trend,先上升后稳定,2,0.6326,1
大模型算法工程师,AI算法,2025-09,10,分布式训练,大模型,new,trend,先上升后稳定,2,0.6593,1
大模型算法工程师,AI算法,2025-10,11,分布式训练,大模型,new,trend,先上升后稳定,3,0.7011,2
大模型算法工程师,AI算法,2025-11,12,分布式训练,大模型,new,trend,先上升后稳定,3,0.6802,2
大模型算法工程师,AI算法,2025-12,13,分布式训练,大模型,new,trend,先上升后稳定,3,0.5827,2
大模型算法工程师,AI算法,2026-01,14,分布式训练,大模型,new,trend,先上升后稳定,3,0.7223,2
大模型算法工程师,AI算法,2026-02,15,分布式训练,大模型,new,trend,先上升后稳定,3,0.6272,2
大模型算法工程师,AI算法,2026-03,16,分布式训练,大模型,new,trend,先上升后稳定,3,0.6190,2
大模型算法工程师,AI算法,2026-04,17,分布式训练,大模型,new,trend,先上升后稳定,3,0.6620,2
大模型算法工程师,AI算法,2026-05,18,分布式训练,大模型,new,trend,先上升后稳定,4,0.7068,3
大模型算法工程师,AI算法,2026-06,19,分布式训练,大模型,new,trend,先上升后稳定,4,0.5882,2
大模型算法工程师,AI算法,2026-07,20,分布式训练,大模型,new,trend,先上升后稳定,4,0.5981,2
大模型算法工程师,AI算法,2024-12,1,大模型安全,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,大模型安全,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,大模型安全,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,大模型安全,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,大模型安全,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,大模型安全,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,大模型安全,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,大模型安全,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,大模型安全,大模型,new,trend,先上升后稳定,2,0.5005,1
大模型算法工程师,AI算法,2025-09,10,大模型安全,大模型,new,trend,先上升后稳定,2,0.5443,1
大模型算法工程师,AI算法,2025-10,11,大模型安全,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2025-11,12,大模型安全,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2025-12,13,大模型安全,大模型,new,trend,先上升后稳定,3,0.5271,2
大模型算法工程师,AI算法,2026-01,14,大模型安全,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-02,15,大模型安全,大模型,new,trend,先上升后稳定,3,0.5030,2
大模型算法工程师,AI算法,2026-03,16,大模型安全,大模型,new,trend,先上升后稳定,3,0.5018,2
大模型算法工程师,AI算法,2026-04,17,大模型安全,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-05,18,大模型安全,大模型,new,trend,先上升后稳定,4,0.4991,2
大模型算法工程师,AI算法,2026-06,19,大模型安全,大模型,new,trend,先上升后稳定,4,0.5199,2
大模型算法工程师,AI算法,2026-07,20,大模型安全,大模型,new,trend,先上升后稳定,4,0.4800,2
大模型算法工程师,AI算法,2024-12,1,大模型训练,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,大模型训练,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,大模型训练,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,大模型训练,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,大模型训练,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,大模型训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,大模型训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,大模型训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,大模型训练,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-09,10,大模型训练,大模型,new,trend,先上升后稳定,2,0.4922,1
大模型算法工程师,AI算法,2025-10,11,大模型训练,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2025-11,12,大模型训练,大模型,new,trend,先上升后稳定,3,0.5239,2
大模型算法工程师,AI算法,2025-12,13,大模型训练,大模型,new,trend,先上升后稳定,3,0.5733,2
大模型算法工程师,AI算法,2026-01,14,大模型训练,大模型,new,trend,先上升后稳定,3,0.5947,2
大模型算法工程师,AI算法,2026-02,15,大模型训练,大模型,new,trend,先上升后稳定,3,0.6002,2
大模型算法工程师,AI算法,2026-03,16,大模型训练,大模型,new,trend,先上升后稳定,3,0.5468,2
大模型算法工程师,AI算法,2026-04,17,大模型训练,大模型,new,trend,先上升后稳定,3,0.4990,1
大模型算法工程师,AI算法,2026-05,18,大模型训练,大模型,new,trend,先上升后稳定,4,0.5405,2
大模型算法工程师,AI算法,2026-06,19,大模型训练,大模型,new,trend,先上升后稳定,4,0.5685,2
大模型算法工程师,AI算法,2026-07,20,大模型训练,大模型,new,trend,先上升后稳定,4,0.5503,2
大模型算法工程师,AI算法,2024-12,1,大模型评测,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,大模型评测,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,大模型评测,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,大模型评测,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,大模型评测,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,大模型评测,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,大模型评测,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,大模型评测,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,大模型评测,大模型,new,trend,先上升后稳定,2,0.4869,1
大模型算法工程师,AI算法,2025-09,10,大模型评测,大模型,new,trend,先上升后稳定,2,0.5134,1
大模型算法工程师,AI算法,2025-10,11,大模型评测,大模型,new,trend,先上升后稳定,3,0.4976,1
大模型算法工程师,AI算法,2025-11,12,大模型评测,大模型,new,trend,先上升后稳定,3,0.5451,2
大模型算法工程师,AI算法,2025-12,13,大模型评测,大模型,new,trend,先上升后稳定,3,0.4937,1
大模型算法工程师,AI算法,2026-01,14,大模型评测,大模型,new,trend,先上升后稳定,3,0.5613,2
大模型算法工程师,AI算法,2026-02,15,大模型评测,大模型,new,trend,先上升后稳定,3,0.4800,1
大模型算法工程师,AI算法,2026-03,16,大模型评测,大模型,new,trend,先上升后稳定,3,0.5205,2
大模型算法工程师,AI算法,2026-04,17,大模型评测,大模型,new,trend,先上升后稳定,3,0.5297,2
大模型算法工程师,AI算法,2026-05,18,大模型评测,大模型,new,trend,先上升后稳定,4,0.5325,2
大模型算法工程师,AI算法,2026-06,19,大模型评测,大模型,new,trend,先上升后稳定,4,0.5146,2
大模型算法工程师,AI算法,2026-07,20,大模型评测,大模型,new,trend,先上升后稳定,4,0.5195,2
大模型算法工程师,AI算法,2024-12,1,大模型调优,大模型,new,trend,先上升后稳定,2,0.3120,1
大模型算法工程师,AI算法,2025-01,2,大模型调优,大模型,new,trend,先上升后稳定,1,0.3504,0
大模型算法工程师,AI算法,2025-02,3,大模型调优,大模型,new,trend,先上升后稳定,1,0.3888,0
大模型算法工程师,AI算法,2025-03,4,大模型调优,大模型,new,trend,先上升后稳定,1,0.4272,0
大模型算法工程师,AI算法,2025-04,5,大模型调优,大模型,new,trend,先上升后稳定,2,0.4656,1
大模型算法工程师,AI算法,2025-05,6,大模型调优,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-06,7,大模型调优,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-07,8,大模型调优,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-08,9,大模型调优,大模型,new,trend,先上升后稳定,2,0.4800,1
大模型算法工程师,AI算法,2025-09,10,大模型调优,大模型,new,trend,先上升后稳定,2,0.4919,1
大模型算法工程师,AI算法,2025-10,11,大模型调优,大模型,new,trend,先上升后稳定,3,0.4992,1
大模型算法工程师,AI算法,2025-11,12,大模型调优,大模型,new,trend,先上升后稳定,3,0.5209,2
大模型算法工程师,AI算法,2025-12,13,大模型调优,大模型,new,trend,先上升后稳定,3,0.5315,2
大模型算法工程师,AI算法,2026-01,14,大模型调优,大模型,new,trend,先上升后稳定,3,0.5199,2
大模型算法工程师,AI算法,2026-02,15,大模型调优,大模型,new,trend,先上升后稳定,3,0.5363,2
大模型算法工程师,AI算法,2026-03,16,大模型调优,大模型,new,trend,先上升后稳定,3,0.5805,2
