month,month_index,standard_job,standard_category,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,skill_trend_type,skill_stage,job_demand_trend_type
2025-03,4,大模型算法工程师,AI算法,模型安全,大模型,1,0,0.0000,5,1,0.2000,持续下降,new,持续上升
2025-04,5,大模型算法工程师,AI算法,模型安全,大模型,2,1,0.5000,7,2,0.2857,持续下降,new,持续上升
2025-05,6,大模型算法工程师,AI算法,模型安全,大模型,2,0,0.0000,9,2,0.2222,持续下降,new,持续上升
2025-06,7,大模型算法工程师,AI算法,模型安全,大模型,2,1,0.5000,11,3,0.2727,持续下降,new,持续上升
2025-07,8,大模型算法工程师,AI算法,模型安全,大模型,2,1,0.5000,13,4,0.3077,持续下降,new,持续上升
2025-08,9,大模型算法工程师,AI算法,模型安全,大模型,2,1,0.5000,15,5,0.3333,持续下降,new,持续上升
2025-09,10,大模型算法工程师,AI算法,模型安全,大模型,2,0,0.0000,17,5,0.2941,持续下降,new,持续上升
2025-10,11,大模型算法工程师,AI算法,模型安全,大模型,3,0,0.0000,20,5,0.2500,持续下降,new,持续上升
2025-11,12,大模型算法工程师,AI算法,模型安全,大模型,3,1,0.3333,23,6,0.2609,持续下降,new,持续上升
2025-12,13,大模型算法工程师,AI算法,模型安全,大模型,3,0,0.0000,26,6,0.2308,持续下降,new,持续上升
2026-01,14,大模型算法工程师,AI算法,模型安全,大模型,4,0,0.0000,30,6,0.2000,持续下降,new,持续上升
2026-02,15,大模型算法工程师,AI算法,模型安全,大模型,3,0,0.0000,33,6,0.1818,持续下降,new,持续上升
2026-03,16,大模型算法工程师,AI算法,模型安全,大模型,3,0,0.0000,36,6,0.1667,持续下降,new,持续上升
2026-04,17,大模型算法工程师,AI算法,模型安全,大模型,3,0,0.0000,39,6,0.1538,持续下降,new,持续上升
2026-05,18,大模型算法工程师,AI算法,模型安全,大模型,5,0,0.0000,44,6,0.1364,持续下降,new,持续上升
2026-06,19,大模型算法工程师,AI算法,模型安全,大模型,4,0,0.0000,48,6,0.1250,持续下降,new,持续上升
2026-07,20,大模型算法工程师,AI算法,模型安全,大模型,4,0,0.0000,52,6,0.1154,持续下降,new,持续上升
2024-12,1,大模型算法工程师,AI算法,Python,编程语言,2,1,0.5000,2,1,0.5000,稳定型,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,Python,编程语言,1,0,0.0000,3,1,0.3333,稳定型,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,Python,编程语言,1,0,0.0000,4,1,0.2500,稳定型,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,Python,编程语言,1,1,1.0000,5,2,0.4000,稳定型,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,Python,编程语言,2,1,0.5000,7,3,0.4286,稳定型,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,Python,编程语言,2,0,0.0000,9,3,0.3333,稳定型,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,Python,编程语言,2,0,0.0000,11,3,0.2727,稳定型,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,Python,编程语言,2,0,0.0000,13,3,0.2308,稳定型,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,Python,编程语言,2,0,0.0000,15,3,0.2000,稳定型,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,Python,编程语言,2,0,0.0000,17,3,0.1765,稳定型,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,Python,编程语言,3,1,0.3333,20,4,0.2000,稳定型,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,Python,编程语言,3,1,0.3333,23,5,0.2174,稳定型,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,Python,编程语言,3,0,0.0000,26,5,0.1923,稳定型,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,Python,编程语言,4,0,0.0000,30,5,0.1667,稳定型,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,Python,编程语言,3,0,0.0000,33,5,0.1515,稳定型,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,Python,编程语言,3,0,0.0000,36,5,0.1389,稳定型,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,Python,编程语言,3,1,0.3333,39,6,0.1538,稳定型,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,Python,编程语言,5,2,0.4000,44,8,0.1818,稳定型,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,Python,编程语言,4,0,0.0000,48,8,0.1667,稳定型,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,Python,编程语言,4,0,0.0000,52,8,0.1538,稳定型,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,2,0,0.0000,后期突增,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,C/C++,编程语言,1,0,0.0000,3,0,0.0000,后期突增,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,C/C++,编程语言,1,1,1.0000,4,1,0.2500,后期突增,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,C/C++,编程语言,1,0,0.0000,5,1,0.2000,后期突增,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,7,1,0.1429,后期突增,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,9,1,0.1111,后期突增,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,11,1,0.0909,后期突增,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,13,1,0.0769,后期突增,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,C/C++,编程语言,2,1,0.5000,15,2,0.1333,后期突增,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,C/C++,编程语言,2,0,0.0000,17,2,0.1176,后期突增,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,C/C++,编程语言,3,2,0.6667,20,4,0.2000,后期突增,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,C/C++,编程语言,3,0,0.0000,23,4,0.1739,后期突增,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,C/C++,编程语言,3,0,0.0000,26,4,0.1538,后期突增,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,C/C++,编程语言,4,0,0.0000,30,4,0.1333,后期突增,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,C/C++,编程语言,3,0,0.0000,33,4,0.1212,后期突增,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,C/C++,编程语言,3,1,0.3333,36,5,0.1389,后期突增,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,C/C++,编程语言,3,1,0.3333,39,6,0.1538,后期突增,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,C/C++,编程语言,5,1,0.2000,44,7,0.1591,后期突增,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,C/C++,编程语言,4,0,0.0000,48,7,0.1458,后期突增,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,C/C++,编程语言,4,1,0.2500,52,8,0.1538,后期突增,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,PyTorch,AI,2,1,0.5000,2,1,0.5000,持续下降,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,PyTorch,AI,1,0,0.0000,3,1,0.3333,持续下降,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,PyTorch,AI,1,0,0.0000,4,1,0.2500,持续下降,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,PyTorch,AI,1,0,0.0000,5,1,0.2000,持续下降,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,7,1,0.1429,持续下降,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,9,1,0.1111,持续下降,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,11,1,0.0909,持续下降,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,13,1,0.0769,持续下降,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,15,1,0.0667,持续下降,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,PyTorch,AI,2,0,0.0000,17,1,0.0588,持续下降,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,PyTorch,AI,3,0,0.0000,20,1,0.0500,持续下降,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,PyTorch,AI,3,0,0.0000,23,1,0.0435,持续下降,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,PyTorch,AI,3,1,0.3333,26,2,0.0769,持续下降,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,PyTorch,AI,4,0,0.0000,30,2,0.0667,持续下降,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,PyTorch,AI,3,0,0.0000,33,2,0.0606,持续下降,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,PyTorch,AI,3,0,0.0000,36,2,0.0556,持续下降,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,PyTorch,AI,3,1,0.3333,39,3,0.0769,持续下降,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,PyTorch,AI,5,0,0.0000,44,3,0.0682,持续下降,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,PyTorch,AI,4,1,0.2500,48,4,0.0833,持续下降,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,PyTorch,AI,4,0,0.0000,52,4,0.0769,持续下降,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,2,0,0.0000,间歇出现,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,机器学习,AI,1,0,0.0000,3,0,0.0000,间歇出现,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,机器学习,AI,1,0,0.0000,4,0,0.0000,间歇出现,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,机器学习,AI,1,0,0.0000,5,0,0.0000,间歇出现,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,7,0,0.0000,间歇出现,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,9,0,0.0000,间歇出现,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,11,0,0.0000,间歇出现,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,13,0,0.0000,间歇出现,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,机器学习,AI,2,1,0.5000,15,1,0.0667,间歇出现,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,机器学习,AI,2,0,0.0000,17,1,0.0588,间歇出现,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,机器学习,AI,3,0,0.0000,20,1,0.0500,间歇出现,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,机器学习,AI,3,0,0.0000,23,1,0.0435,间歇出现,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,机器学习,AI,3,0,0.0000,26,1,0.0385,间歇出现,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,机器学习,AI,4,2,0.5000,30,3,0.1000,间歇出现,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,机器学习,AI,3,0,0.0000,33,3,0.0909,间歇出现,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,机器学习,AI,3,0,0.0000,36,3,0.0833,间歇出现,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,机器学习,AI,3,1,0.3333,39,4,0.1026,间歇出现,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,机器学习,AI,5,1,0.2000,44,5,0.1136,间歇出现,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,机器学习,AI,4,0,0.0000,48,5,0.1042,间歇出现,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,机器学习,AI,4,0,0.0000,52,5,0.0962,间歇出现,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,深度学习,AI,2,1,0.5000,2,1,0.5000,稳定型,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,深度学习,AI,1,0,0.0000,3,1,0.3333,稳定型,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,深度学习,AI,1,0,0.0000,4,1,0.2500,稳定型,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,深度学习,AI,1,1,1.0000,5,2,0.4000,稳定型,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,深度学习,AI,2,0,0.0000,7,2,0.2857,稳定型,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,深度学习,AI,2,0,0.0000,9,2,0.2222,稳定型,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,深度学习,AI,2,1,0.5000,11,3,0.2727,稳定型,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,深度学习,AI,2,0,0.0000,13,3,0.2308,稳定型,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,深度学习,AI,2,0,0.0000,15,3,0.2000,稳定型,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,深度学习,AI,2,0,0.0000,17,3,0.1765,稳定型,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,深度学习,AI,3,1,0.3333,20,4,0.2000,稳定型,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,深度学习,AI,3,0,0.0000,23,4,0.1739,稳定型,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,深度学习,AI,3,0,0.0000,26,4,0.1538,稳定型,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,深度学习,AI,4,0,0.0000,30,4,0.1333,稳定型,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,深度学习,AI,3,1,0.3333,33,5,0.1515,稳定型,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,深度学习,AI,3,0,0.0000,36,5,0.1389,稳定型,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,深度学习,AI,3,0,0.0000,39,5,0.1282,稳定型,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,深度学习,AI,5,0,0.0000,44,5,0.1136,稳定型,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,深度学习,AI,4,0,0.0000,48,5,0.1042,稳定型,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,深度学习,AI,4,0,0.0000,52,5,0.0962,稳定型,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,TensorFlow,AI,2,1,0.5000,2,1,0.5000,持续上升,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,TensorFlow,AI,1,0,0.0000,3,1,0.3333,持续上升,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,TensorFlow,AI,1,0,0.0000,4,1,0.2500,持续上升,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,TensorFlow,AI,1,0,0.0000,5,1,0.2000,持续上升,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,TensorFlow,AI,2,0,0.0000,7,1,0.1429,持续上升,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,TensorFlow,AI,2,1,0.5000,9,2,0.2222,持续上升,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,TensorFlow,AI,2,0,0.0000,11,2,0.1818,持续上升,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,TensorFlow,AI,2,0,0.0000,13,2,0.1538,持续上升,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,TensorFlow,AI,2,0,0.0000,15,2,0.1333,持续上升,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,TensorFlow,AI,2,0,0.0000,17,2,0.1176,持续上升,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,TensorFlow,AI,3,0,0.0000,20,2,0.1000,持续上升,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,TensorFlow,AI,3,0,0.0000,23,2,0.0870,持续上升,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,TensorFlow,AI,3,1,0.3333,26,3,0.1154,持续上升,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,TensorFlow,AI,4,1,0.2500,30,4,0.1333,持续上升,traditional,持续上升
2026-02,15,大模型算法工程师,AI算法,TensorFlow,AI,3,0,0.0000,33,4,0.1212,持续上升,traditional,持续上升
2026-03,16,大模型算法工程师,AI算法,TensorFlow,AI,3,0,0.0000,36,4,0.1111,持续上升,traditional,持续上升
2026-04,17,大模型算法工程师,AI算法,TensorFlow,AI,3,0,0.0000,39,4,0.1026,持续上升,traditional,持续上升
2026-05,18,大模型算法工程师,AI算法,TensorFlow,AI,5,2,0.4000,44,6,0.1364,持续上升,traditional,持续上升
2026-06,19,大模型算法工程师,AI算法,TensorFlow,AI,4,1,0.2500,48,7,0.1458,持续上升,traditional,持续上升
2026-07,20,大模型算法工程师,AI算法,TensorFlow,AI,4,0,0.0000,52,7,0.1346,持续上升,traditional,持续上升
2024-12,1,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,2,0,0.0000,先上升后稳定,traditional,持续上升
2025-01,2,大模型算法工程师,AI算法,Java,编程语言,1,0,0.0000,3,0,0.0000,先上升后稳定,traditional,持续上升
2025-02,3,大模型算法工程师,AI算法,Java,编程语言,1,0,0.0000,4,0,0.0000,先上升后稳定,traditional,持续上升
2025-03,4,大模型算法工程师,AI算法,Java,编程语言,1,0,0.0000,5,0,0.0000,先上升后稳定,traditional,持续上升
2025-04,5,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,7,0,0.0000,先上升后稳定,traditional,持续上升
2025-05,6,大模型算法工程师,AI算法,Java,编程语言,2,1,0.5000,9,1,0.1111,先上升后稳定,traditional,持续上升
2025-06,7,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,11,1,0.0909,先上升后稳定,traditional,持续上升
2025-07,8,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,13,1,0.0769,先上升后稳定,traditional,持续上升
2025-08,9,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,15,1,0.0667,先上升后稳定,traditional,持续上升
2025-09,10,大模型算法工程师,AI算法,Java,编程语言,2,0,0.0000,17,1,0.0588,先上升后稳定,traditional,持续上升
2025-10,11,大模型算法工程师,AI算法,Java,编程语言,3,0,0.0000,20,1,0.0500,先上升后稳定,traditional,持续上升
2025-11,12,大模型算法工程师,AI算法,Java,编程语言,3,0,0.0000,23,1,0.0435,先上升后稳定,traditional,持续上升
2025-12,13,大模型算法工程师,AI算法,Java,编程语言,3,0,0.0000,26,1,0.0385,先上升后稳定,traditional,持续上升
2026-01,14,大模型算法工程师,AI算法,Java,编程语言,4,1,0.2500,30,2,0.0667,先上升后稳定,traditional,持续上升
