standard_job,standard_category,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,job_demand_trend_type,source_jd_count,source_skill_row_count,planned_job_jd_count,average_active_month_probability,max_active_month_probability
AI Agent应用工程师,AI应用,知识图谱,知识图谱,new,trend,先上升后稳定,稳定波动,596,50,37,0.4262,0.54
AI Agent应用工程师,AI应用,多模态,大模型,new,trend,后期突增,稳定波动,596,39,37,0.3497,0.4836
AI Agent应用工程师,AI应用,Multimodal AI,大模型,new,trend,持续上升,稳定波动,596,22,37,0.3228,0.4869
AI Agent应用工程师,AI应用,VLM,大模型,new,trend,持续上升,稳定波动,596,22,37,0.4011,0.5235
AI Agent应用工程师,AI应用,Python,编程语言,traditional,core,稳定型,稳定波动,596,369,37,0.62,0.62
AI Agent应用工程师,AI应用,Java,编程语言,traditional,core,先上升后稳定,稳定波动,596,273,37,0.62,0.62
AI Agent应用工程师,AI应用,Go,编程语言,traditional,core,持续上升,稳定波动,596,264,37,0.62,0.62
AI Agent应用工程师,AI应用,C/C++,编程语言,traditional,core,持续下降,稳定波动,596,139,37,0.56,0.56
AI Agent应用工程师,AI应用,软件开发,软件开发,traditional,core,稳定型,稳定波动,596,119,37,0.56,0.56
AI Agent应用工程师,AI应用,分布式系统,软件工程,traditional,core,稳定型,稳定波动,596,94,37,0.4741,0.4741
AI Agent应用工程师,AI应用,TypeScript,编程语言,traditional,trend,稳定型,稳定波动,596,86,37,0.301,0.343
AI Agent应用工程师,AI应用,消息队列,数据工程,traditional,trend,持续上升,稳定波动,596,66,37,0.3218,0.4111
AI Agent应用工程师,AI应用,MySQL,数据工程,traditional,trend,先上升后稳定,稳定波动,596,37,37,0.3294,0.3953
AI Agent应用工程师,AI应用,Linux,系统与运维,traditional,trend,持续上升,稳定波动,596,36,37,0.3264,0.4069
AI Agent应用工程师,AI应用,Docker,系统与运维,traditional,trend,持续下降,稳定波动,596,32,37,0.2856,0.339
AI Agent应用工程师,AI应用,云计算,云计算,traditional,trend,持续下降,稳定波动,596,32,37,0.271,0.3317
AI Agent应用工程师,AI应用,性能优化,软件工程,traditional,trend,先上升后稳定,稳定波动,596,28,37,0.3804,0.5024
AI Agent应用工程师,AI应用,操作系统,系统与运维,traditional,trend,先上升后稳定,稳定波动,596,28,37,0.3791,0.4979
AI Agent应用工程师,AI应用,Vue.js,编程语言,traditional,trend,先上升后稳定,稳定波动,596,27,37,0.3387,0.4172
AI Agent应用工程师,AI应用,编程语言,编程语言,traditional,trend,持续下降,稳定波动,596,25,37,0.2909,0.3957
AI Agent应用工程师,AI应用,TensorFlow,AI,traditional,trend,持续上升,稳定波动,596,20,37,0.2697,0.3748
AI Agent应用工程师,AI应用,DevOps,系统与运维,traditional,trend,先上升后下降,稳定波动,596,17,37,0.2513,0.3201
AI Agent应用工程师,AI应用,Flink,数据工程,traditional,trend,持续上升,稳定波动,596,16,37,0.2597,0.3317
AI Agent应用工程师,AI应用,iOS,软件开发,traditional,trend,稳定型,稳定波动,596,16,37,0.2235,0.255
AI Agent应用工程师,AI应用,图像图形技术,计算机视觉与图形,traditional,trend,先上升后下降,稳定波动,596,11,37,0.2288,0.3176
AI Agent应用工程师,AI应用,网络编程,软件工程,traditional,trend,稳定型,稳定波动,596,11,37,0.2049,0.2424
AI Agent应用工程师,AI应用,网络技术,通信与网络,traditional,trend,持续下降,稳定波动,596,10,37,0.2097,0.2807
AI Agent应用工程师,AI应用,计算机网络,通信与网络,traditional,trend,间歇出现,稳定波动,596,10,37,0.2684,0.3139
AI Agent应用工程师,AI应用,TCP/IP,系统与运维,traditional,trend,稳定型,稳定波动,596,6,37,0.1762,0.1968
AI Agent应用工程师,AI应用,内存管理,软件工程,traditional,trend,稳定型,稳定波动,596,6,37,0.1866,0.2166
AI Agent应用工程师,AI应用,计算机体系结构,硬件与芯片,traditional,trend,持续下降,稳定波动,596,6,37,0.2165,0.296
AI Agent应用工程师,AI应用,PostgreSQL,数据工程,traditional,trend,先上升后稳定,稳定波动,596,5,37,0.2227,0.2786
AI Agent应用工程师,AI应用,React Native,软件开发,traditional,trend,稳定型,稳定波动,596,4,37,0.1615,0.1893
AI Agent应用工程师,AI应用,深度学习框架,AI,traditional,trend,后期突增,稳定波动,596,4,37,0.1571,0.3006
AI Agent应用工程师,AI应用,Angular,编程语言,traditional,trend,间歇出现,稳定波动,596,3,37,0.2157,0.2368
AI Agent应用工程师,AI应用,多租户架构,系统与运维,traditional,trend,持续下降,稳定波动,596,3,37,0.1733,0.2315
AI Agent应用工程师,AI应用,自动化运维,系统与运维,traditional,trend,稳定型,稳定波动,596,3,37,0.148,0.1722
AI Agent应用工程师,AI应用,调试工具,软件工程,traditional,trend,先上升后稳定,稳定波动,596,3,37,0.2119,0.2793
AI Agent应用工程师,AI应用,硬件开发,硬件与芯片,traditional,trend,持续下降,稳定波动,596,2,37,0.1741,0.2501
AI Agent应用工程师,AI应用,设备安全,安全,traditional,trend,稳定型,稳定波动,596,1,37,0.1167,0.1363
AI应用工程师,AI应用,AI应用开发,AI,new,core,先上升后稳定,间歇出现,115,90,34,0.6208,0.6291
AI应用工程师,AI应用,大模型应用,大模型,new,core,先上升后稳定,间歇出现,115,90,34,0.6538,0.7515
AI应用工程师,AI应用,NLP,大模型,new,core,后期突增,间歇出现,115,23,34,0.51,0.51
AI应用工程师,AI应用,Machine Learning,AI,new,core,持续上升,间歇出现,115,17,34,0.4714,0.5049
AI应用工程师,AI应用,计算机视觉,计算机视觉与图形,new,trend,持续上升,间歇出现,115,9,34,0.3229,0.4654
AI应用工程师,AI应用,Transformer,大模型,new,trend,先上升后稳定,间歇出现,115,4,34,0.2822,0.3819
AI应用工程师,AI应用,AIops,系统与运维,new,trend,间歇出现,间歇出现,115,1,34,0.1562,0.1778
AI应用工程师,AI应用,ASR,大模型,new,trend,后期突增,间歇出现,115,1,34,0.0892,0.2562
AI应用工程师,AI应用,VLA模型,大模型,new,trend,后期突增,间歇出现,115,1,34,0.104,0.2938
AI应用工程师,AI应用,大模型预训练,大模型,new,trend,后期突增,间歇出现,115,1,34,0.1213,0.2809
AI应用工程师,AI应用,Python,编程语言,traditional,core,稳定型,间歇出现,115,58,34,0.62,0.62
AI应用工程师,AI应用,C/C++,编程语言,traditional,core,持续下降,间歇出现,115,54,34,0.62,0.62
AI应用工程师,AI应用,Go,编程语言,traditional,core,间歇出现,间歇出现,115,48,34,0.62,0.62
AI应用工程师,AI应用,Java,编程语言,traditional,core,稳定型,间歇出现,115,46,34,0.62,0.62
AI应用工程师,AI应用,软件开发,软件开发,traditional,core,稳定型,间歇出现,115,28,34,0.547,0.547
AI应用工程师,AI应用,操作系统,系统与运维,traditional,core,后期突增,间歇出现,115,19,34,0.4804,0.4804
AI应用工程师,AI应用,机器学习,AI,traditional,core,稳定型,间歇出现,115,19,34,0.4804,0.4804
AI应用工程师,AI应用,JavaScript,编程语言,traditional,core,稳定型,间歇出现,115,16,34,0.4583,0.4583
AI应用工程师,AI应用,MySQL,数据工程,traditional,core,稳定型,间歇出现,115,16,34,0.4583,0.4583
AI应用工程师,AI应用,PyTorch,AI,traditional,core,稳定型,间歇出现,115,16,34,0.4583,0.4583
AI应用工程师,AI应用,React,编程语言,traditional,core,稳定型,间歇出现,115,15,34,0.4509,0.4509
AI应用工程师,AI应用,TensorFlow,AI,traditional,core,持续上升,间歇出现,115,15,34,0.4509,0.4509
AI应用工程师,AI应用,TypeScript,编程语言,traditional,core,稳定型,间歇出现,115,14,34,0.4435,0.4435
AI应用工程师,AI应用,计算机网络,通信与网络,traditional,core,稳定型,间歇出现,115,14,34,0.4435,0.4435
AI应用工程师,AI应用,Vue.js,编程语言,traditional,trend,间歇出现,间歇出现,115,12,34,0.2712,0.3336
AI应用工程师,AI应用,Node.js,编程语言,traditional,trend,先上升后稳定,间歇出现,115,11,34,0.2966,0.376
AI应用工程师,AI应用,Redis,数据工程,traditional,trend,持续上升,间歇出现,115,11,34,0.2583,0.3413
AI应用工程师,AI应用,Android,软件开发,traditional,trend,持续下降,间歇出现,115,10,34,0.2515,0.3707
AI应用工程师,AI应用,Kotlin,编程语言,traditional,trend,稳定型,间歇出现,115,10,34,0.198,0.2275
AI应用工程师,AI应用,Linux,系统与运维,traditional,trend,持续下降,间歇出现,115,10,34,0.2537,0.3594
AI应用工程师,AI应用,iOS,软件开发,traditional,trend,间歇出现,间歇出现,115,10,34,0.2429,0.3048
AI应用工程师,AI应用,数据工程,数据工程,traditional,trend,稳定型,间歇出现,115,8,34,0.1821,0.2173
AI应用工程师,AI应用,MongoDB,数据工程,traditional,trend,稳定型,间歇出现,115,7,34,0.1774,0.201
AI应用工程师,AI应用,消息队列,数据工程,traditional,trend,稳定型,间歇出现,115,5,34,0.1613,0.1971
AI应用工程师,AI应用,音视频技术,音视频技术,traditional,trend,稳定型,间歇出现,115,5,34,0.1716,0.1964
AI应用工程师,AI应用,React Native,软件开发,traditional,trend,稳定型,间歇出现,115,4,34,0.1582,0.175
AI应用工程师,AI应用,PostgreSQL,数据工程,traditional,trend,间歇出现,间歇出现,115,3,34,0.2166,0.2794
AI应用工程师,AI应用,Rust,编程语言,traditional,trend,先上升后稳定,间歇出现,115,2,34,0.1866,0.2279
AI应用工程师,AI应用,自然语言处理,AI,traditional,trend,持续下降,间歇出现,115,2,34,0.1505,0.2245
AI应用工程师,AI应用,软件测试,软件测试,traditional,trend,先上升后下降,间歇出现,115,1,34,0.1546,0.2024
AI安全工程师,AI安全,AI安全,安全,new,core,先上升后稳定,间歇出现,93,90,21,0.6216,0.6313
AI安全工程师,AI安全,大模型安全,大模型,new,core,先上升后稳定,间歇出现,93,90,21,0.6336,0.7019
AI安全工程师,AI安全,大模型评测,大模型,new,core,先上升后稳定,间歇出现,93,90,21,0.6247,0.6619
AI安全工程师,AI安全,模型安全,大模型,new,core,先上升后稳定,间歇出现,93,90,21,0.62,0.62
AI安全工程师,AI安全,模型评测,大模型,new,core,先上升后稳定,间歇出现,93,90,21,0.6583,0.7648
AI安全工程师,AI安全,AI测试,AI,new,core,先上升后稳定,间歇出现,93,50,21,0.6209,0.6275
AI安全工程师,AI安全,DPO,大模型,new,core,先上升后稳定,间歇出现,93,50,21,0.62,0.62
AI安全工程师,AI安全,RLHF,大模型,new,core,先上升后稳定,间歇出现,93,50,21,0.62,0.62
AI安全工程师,AI安全,LLM,大模型,new,core,持续上升,间歇出现,93,25,21,0.5685,0.5685
AI安全工程师,AI安全,GRPO,大模型,new,core,持续上升,间歇出现,93,22,21,0.5411,0.5411
AI安全工程师,AI安全,PPO,大模型,new,core,持续上升,间歇出现,93,22,21,0.5411,0.5411
AI安全工程师,AI安全,模型调优,大模型,new,core,持续上升,间歇出现,93,22,21,0.5411,0.5411
AI安全工程师,AI安全,Python,编程语言,traditional,core,持续上升,间歇出现,93,52,21,0.62,0.62
AI安全工程师,AI安全,C/C++,编程语言,traditional,core,持续下降,间歇出现,93,34,21,0.62,0.62
AI安全工程师,AI安全,Go,编程语言,traditional,core,稳定型,间歇出现,93,34,21,0.62,0.62
AI安全工程师,AI安全,Java,编程语言,traditional,core,稳定型,间歇出现,93,24,21,0.5594,0.5594
AI安全工程师,AI安全,数据工程,数据工程,traditional,core,稳定型,间歇出现,93,13,21,0.4588,0.4588
AI安全工程师,AI安全,机器学习,AI,traditional,core,稳定型,间歇出现,93,13,21,0.4588,0.4588
AI安全工程师,AI安全,PyTorch,AI,traditional,trend,先上升后稳定,间歇出现,93,11,21,0.3014,0.4204
AI安全工程师,AI安全,信息安全,安全,traditional,trend,先上升后下降,间歇出现,93,10,21,0.2319,0.3199
AI安全工程师,AI安全,SRE,系统与运维,traditional,trend,稳定型,间歇出现,93,8,21,0.1837,0.2176
AI安全工程师,AI安全,TensorFlow,AI,traditional,trend,先上升后稳定,间歇出现,93,7,21,0.2501,0.3442
AI安全工程师,AI安全,Flink,数据工程,traditional,trend,先上升后下降,间歇出现,93,5,21,0.2057,0.2578
AI安全工程师,AI安全,Node.js,编程语言,traditional,trend,先上升后稳定,间歇出现,93,5,21,0.2215,0.293
AI安全工程师,AI安全,云计算,云计算,traditional,trend,间歇出现,间歇出现,93,5,21,0.2538,0.3183
AI安全工程师,AI安全,软件开发,软件开发,traditional,trend,稳定型,间歇出现,93,5,21,0.1564,0.1771
AI安全工程师,AI安全,Linux,系统与运维,traditional,trend,持续上升,间歇出现,93,4,21,0.1912,0.2592
AI安全工程师,AI安全,Rust,编程语言,traditional,trend,持续下降,间歇出现,93,3,21,0.1982,0.262
AI安全工程师,AI安全,Shell脚本,编程语言,traditional,trend,持续上升,间歇出现,93,3,21,0.1812,0.2553
AI安全工程师,AI安全,Web爬虫,数据工程,traditional,trend,先上升后下降,间歇出现,93,3,21,0.1831,0.2075
AI安全工程师,AI安全,仿真技术,科学计算与仿真,traditional,trend,持续上升,间歇出现,93,3,21,0.1631,0.2092
AI安全工程师,AI安全,动态分析,软件工程,traditional,trend,后期突增,间歇出现,93,3,21,0.1229,0.2276
AI安全工程师,AI安全,操作系统,系统与运维,traditional,trend,稳定型,间歇出现,93,3,21,0.1505,0.1719
AI安全工程师,AI安全,算法工程,算法与数学,traditional,trend,间歇出现,间歇出现,93,3,21,0.2243,0.2764
AI安全工程师,AI安全,Hadoop,数据工程,traditional,trend,持续下降,间歇出现,93,2,21,0.1925,0.2485
AI安全工程师,AI安全,Swift,编程语言,traditional,trend,间歇出现,间歇出现,93,2,21,0.1844,0.2376
AI安全工程师,AI安全,身份认证,安全,traditional,trend,持续下降,间歇出现,93,2,21,0.1832,0.2358
AI安全工程师,AI安全,Kafka,数据工程,traditional,trend,先上升后稳定,间歇出现,93,1,21,0.1551,0.2135
AI安全工程师,AI安全,Ray,AI,traditional,trend,间歇出现,间歇出现,93,1,21,0.1413,0.154
AI安全工程师,AI安全,Redis,数据工程,traditional,trend,稳定型,间歇出现,93,1,21,0.1185,0.132
AI安全工程师,AI安全,Unreal Engine,软件开发,traditional,trend,持续上升,间歇出现,93,1,21,0.1435,0.2243
AI安全工程师,AI安全,网络协议,系统与运维,traditional,trend,持续下降,间歇出现,93,1,21,0.1578,0.225
AI Infra工程师,AI基础设施,CUDA,硬件与芯片,new,core,先上升后稳定,稳定波动,473,169,63,0.6284,0.6631
AI Infra工程师,AI基础设施,模型压缩,大模型,new,core,先上升后稳定,稳定波动,473,107,63,0.5981,0.7257
AI Infra工程师,AI基础设施,SGLang,大模型,new,core,先上升后稳定,稳定波动,473,106,63,0.6041,0.7021
AI Infra工程师,AI基础设施,AI基础设施,AI,new,core,先上升后稳定,稳定波动,473,90,63,0.5139,0.5847
AI Infra工程师,AI基础设施,DeepSpeed,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.5431,0.6335
AI Infra工程师,AI基础设施,GPU内存优化,硬件与芯片,new,core,先上升后稳定,稳定波动,473,90,63,0.5228,0.5972
AI Infra工程师,AI基础设施,Megatron,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.5088,0.5625
AI Infra工程师,AI基础设施,TensorRT,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.5757,0.7518
AI Infra工程师,AI基础设施,Triton,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.5284,0.6335
AI Infra工程师,AI基础设施,分布式训练,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.6017,0.7485
AI Infra工程师,AI基础设施,大模型训练,大模型,new,core,先上升后稳定,稳定波动,473,90,63,0.5587,0.6925
AI Infra工程师,AI基础设施,推理优化,大模型,new,trend,先上升后稳定,稳定波动,473,90,63,0.4994,0.6311
AI Infra工程师,AI基础设施,模型工程,大模型,new,trend,先上升后稳定,稳定波动,473,90,63,0.5077,0.6684
AI Infra工程师,AI基础设施,模型并行,大模型,new,trend,先上升后稳定,稳定波动,473,90,63,0.5842,0.7645
AI Infra工程师,AI基础设施,模型推理,大模型,new,trend,先上升后稳定,稳定波动,473,90,63,0.5619,0.7581
AI Infra工程师,AI基础设施,模型服务化,大模型,new,trend,先上升后稳定,稳定波动,473,90,63,0.4601,0.5168
