standard_job,standard_category,skill,kg_display_skill,skill_stage,source_row_count,traditional_source_row_count,new_source_row_count
大模型应用工程师,AI应用,高性能通信,通信与网络,traditional,1,1,0
大模型应用工程师,AI应用,高速接口,硬件与芯片,traditional,1,1,0
AI应用工程师,AI应用,Agent,大模型,new,282,20,262
AI应用工程师,AI应用,Python,编程语言,traditional,253,253,0
AI应用工程师,AI应用,Go,编程语言,traditional,179,179,0
AI应用工程师,AI应用,Java,编程语言,traditional,176,176,0
AI应用工程师,AI应用,LLM,大模型,new,171,3,168
AI应用工程师,AI应用,RAG,大模型,new,148,0,148
AI应用工程师,AI应用,C/C++,编程语言,traditional,143,143,0
AI应用工程师,AI应用,prompt工程,大模型,new,115,0,115
AI应用工程师,AI应用,LangChain,大模型,new,97,0,97
AI应用工程师,AI应用,软件开发,软件开发,traditional,95,95,0
AI应用工程师,AI应用,MCP,大模型,new,64,0,64
AI应用工程师,AI应用,TypeScript,编程语言,traditional,63,63,0
AI应用工程师,AI应用,React,编程语言,traditional,62,62,0
AI应用工程师,AI应用,Ai coding,AI,new,55,5,50
AI应用工程师,AI应用,分布式系统,软件工程,traditional,55,55,0
AI应用工程师,AI应用,机器学习,AI,traditional,49,0,49
AI应用工程师,AI应用,LangGraph,大模型,new,48,0,48
AI应用工程师,AI应用,Machine Learning,AI,new,48,13,35
AI应用工程师,AI应用,JavaScript,编程语言,traditional,46,46,0
AI应用工程师,AI应用,Multi-Agent,大模型,new,44,0,44
AI应用工程师,AI应用,NLP,大模型,new,44,44,0
AI应用工程师,AI应用,大模型应用,大模型,new,43,23,20
AI应用工程师,AI应用,数据工程,数据工程,traditional,43,43,0
AI应用工程师,AI应用,Function Calling,大模型,new,42,0,42
AI应用工程师,AI应用,消息队列,数据工程,traditional,41,41,0
AI应用工程师,AI应用,Memory,大模型,new,40,40,0
AI应用工程师,AI应用,SFT,大模型,new,40,0,40
AI应用工程师,AI应用,Node.js,编程语言,traditional,36,36,0
AI应用工程师,AI应用,PyTorch,AI,traditional,36,0,36
AI应用工程师,AI应用,AIGC,AI,new,35,2,33
AI应用工程师,AI应用,操作系统,系统与运维,traditional,34,34,0
AI应用工程师,AI应用,Context Engineering,大模型,new,31,31,0
AI应用工程师,AI应用,Linux,系统与运维,traditional,31,31,0
AI应用工程师,AI应用,Vue.js,编程语言,traditional,31,31,0
AI应用工程师,AI应用,RLHF,大模型,new,29,0,29
AI应用工程师,AI应用,AutoGen,大模型,new,28,0,28
AI应用工程师,AI应用,MySQL,数据工程,traditional,28,28,0
AI应用工程师,AI应用,TensorFlow,AI,traditional,28,0,28
AI应用工程师,AI应用,计算机视觉,计算机视觉与图形,new,28,6,22
AI应用工程师,AI应用,AI应用开发,AI,new,27,0,27
AI应用工程师,AI应用,多模态,大模型,new,27,0,27
AI应用工程师,AI应用,上下文工程,大模型,new,25,25,0
AI应用工程师,AI应用,Redis,数据工程,traditional,22,22,0
AI应用工程师,AI应用,深度学习,AI,traditional,22,0,22
AI应用工程师,AI应用,知识图谱,知识图谱,new,22,22,0
AI应用工程师,AI应用,编程语言,编程语言,traditional,22,22,0
AI应用工程师,AI应用,SRE,系统与运维,traditional,21,21,0
AI应用工程师,AI应用,Transformer,大模型,new,21,0,21
AI应用工程师,AI应用,Swift,编程语言,traditional,20,20,0
AI应用工程师,AI应用,Tool Use,大模型,new,20,20,0
AI应用工程师,AI应用,计算机网络,通信与网络,traditional,20,20,0
AI应用工程师,AI应用,Android,软件开发,traditional,19,19,0
AI应用工程师,AI应用,Kotlin,编程语言,traditional,19,19,0
AI应用工程师,AI应用,iOS,软件开发,traditional,19,19,0
AI应用工程师,AI应用,AI工作流设计,AI,new,18,18,0
AI应用工程师,AI应用,Objective-C,编程语言,traditional,17,17,0
AI应用工程师,AI应用,Rust,编程语言,traditional,17,17,0
AI应用工程师,AI应用,性能优化,软件工程,traditional,17,17,0
AI应用工程师,AI应用,Docker,系统与运维,traditional,16,16,0
AI应用工程师,AI应用,Kubernetes,系统与运维,traditional,16,16,0
AI应用工程师,AI应用,VLM,大模型,new,16,0,16
AI应用工程师,AI应用,DPO,大模型,new,15,0,15
AI应用工程师,AI应用,向量数据库,数据工程,new,15,0,15
AI应用工程师,AI应用,CSS,编程语言,traditional,14,14,0
AI应用工程师,AI应用,Elasticsearch,数据工程,traditional,14,14,0
AI应用工程师,AI应用,HTML,编程语言,traditional,13,13,0
AI应用工程师,AI应用,PHP,编程语言,traditional,12,12,0
AI应用工程师,AI应用,CI/CD,系统与运维,traditional,11,11,0
AI应用工程师,AI应用,DevOps,系统与运维,traditional,11,11,0
AI应用工程师,AI应用,MongoDB,数据工程,traditional,11,11,0
AI应用工程师,AI应用,云计算,云计算,traditional,11,11,0
AI应用工程师,AI应用,模型微调,大模型,new,11,0,11
AI应用工程师,AI应用,自动化测试,软件开发,traditional,11,11,0
AI应用工程师,AI应用,Spring Boot,软件开发,traditional,10,10,0
AI应用工程师,AI应用,微服务架构,软件工程,traditional,10,10,0
AI应用工程师,AI应用,模型评测,大模型,new,10,4,6
AI应用工程师,AI应用,自然语言处理,AI,traditional,10,0,10
AI应用工程师,AI应用,GRPO,大模型,new,9,9,0
AI应用工程师,AI应用,大模型微调,大模型,new,9,0,9
AI应用工程师,AI应用,算法工程,算法与数学,traditional,9,9,0
AI应用工程师,AI应用,跨平台开发,软件开发,traditional,9,9,0
AI应用工程师,AI应用,AI工具,大模型,new,8,0,8
AI应用工程师,AI应用,Flutter,软件开发,traditional,8,8,0
AI应用工程师,AI应用,PPO,大模型,new,8,8,0
AI应用工程师,AI应用,Webpack,软件开发,traditional,8,8,0
AI应用工程师,AI应用,信息安全,安全,traditional,8,8,0
AI应用工程师,AI应用,模型推理,大模型,new,8,8,0
AI应用工程师,AI应用,模型服务化,大模型,new,8,8,0
AI应用工程师,AI应用,模型训练,大模型,new,8,0,8
AI应用工程师,AI应用,Flink,数据工程,traditional,7,7,0
AI应用工程师,AI应用,Kafka,数据工程,traditional,7,7,0
AI应用工程师,AI应用,Spring,软件开发,traditional,7,7,0
AI应用工程师,AI应用,图像图形技术,计算机视觉与图形,traditional,7,4,3
AI应用工程师,AI应用,Embedding,大模型,new,6,0,6
AI应用工程师,AI应用,LoRA微调,大模型,new,6,0,6
AI应用工程师,AI应用,NoSQL,数据工程,traditional,6,6,0
AI应用工程师,AI应用,React Native,软件开发,traditional,6,6,0
AI应用工程师,AI应用,Spark,数据工程,traditional,6,6,0
AI应用工程师,AI应用,Web爬虫,数据工程,traditional,6,6,0
AI应用工程师,AI应用,大模型后训练,大模型,new,6,0,6
AI应用工程师,AI应用,大模型训练,大模型,new,6,0,6
AI应用工程师,AI应用,推理优化,大模型,new,6,0,6
AI应用工程师,AI应用,模型调优,大模型,new,6,6,0
AI应用工程师,AI应用,网络协议,系统与运维,traditional,6,6,0
AI应用工程师,AI应用,网络技术,通信与网络,traditional,6,6,0
AI应用工程师,AI应用,软件测试,软件测试,traditional,6,6,0
AI应用工程师,AI应用,音视频技术,音视频技术,traditional,6,6,0
AI应用工程师,AI应用,AI安全,安全,new,5,0,5
AI应用工程师,AI应用,ASR,大模型,new,5,1,4
AI应用工程师,AI应用,Angular,编程语言,traditional,5,5,0
AI应用工程师,AI应用,MyBatis,软件开发,traditional,5,5,0
AI应用工程师,AI应用,Web,软件开发,traditional,5,5,0
AI应用工程师,AI应用,模型部署,大模型,new,5,0,5
AI应用工程师,AI应用,自动化技术,系统与运维,traditional,5,5,0
AI应用工程师,AI应用,PostgreSQL,数据工程,traditional,4,4,0
AI应用工程师,AI应用,推荐算法,AI,traditional,4,4,0
AI应用工程师,AI应用,搜索算法,AI,traditional,4,4,0
AI应用工程师,AI应用,研发效能,软件工程,traditional,4,4,0
AI应用工程师,AI应用,系统开发,系统与运维,traditional,4,4,0
AI应用工程师,AI应用,计算机体系结构,硬件与芯片,traditional,4,4,0
AI应用工程师,AI应用,软件工程,软件工程,traditional,4,4,0
AI应用工程师,AI应用,AI算法,AI,new,3,0,3
AI应用工程师,AI应用,ClickHouse,数据工程,traditional,3,3,0
AI应用工程师,AI应用,DeepSpeed,大模型,new,3,0,3
AI应用工程师,AI应用,Hadoop,数据工程,traditional,3,3,0
AI应用工程师,AI应用,Hive,数据工程,traditional,3,3,0
AI应用工程师,AI应用,Ray,AI,traditional,3,3,0
AI应用工程师,AI应用,TCP/IP,系统与运维,traditional,3,3,0
AI应用工程师,AI应用,内存管理,软件工程,traditional,3,3,0
AI应用工程师,AI应用,分布式存储,数据工程,traditional,3,3,0
AI应用工程师,AI应用,分布式训练,大模型,new,3,3,0
AI应用工程师,AI应用,异常检测,软件工程,new,3,3,0
AI应用工程师,AI应用,机器人与自动驾驶,机器人与自动驾驶,new,3,2,1
AI应用工程师,AI应用,模型压缩,大模型,new,3,2,1
AI应用工程师,AI应用,模型安全,大模型,new,3,3,0
AI应用工程师,AI应用,深度学习框架,AI,traditional,3,0,3
AI应用工程师,AI应用,游戏与图形开发,游戏与图形,traditional,3,3,0
AI应用工程师,AI应用,网络编程,软件工程,traditional,3,3,0
AI应用工程师,AI应用,自动化运维,系统与运维,traditional,3,3,0
AI应用工程师,AI应用,AIops,系统与运维,new,2,0,2
AI应用工程师,AI应用,AI助手,AI,new,2,0,2
AI应用工程师,AI应用,AI基础设施,AI,new,2,1,1
AI应用工程师,AI应用,TTS,大模型,new,2,2,0
AI应用工程师,AI应用,交互技术,交互体验,traditional,2,2,0
AI应用工程师,AI应用,信息检索,AI,traditional,2,2,0
AI应用工程师,AI应用,大模型安全,大模型,new,2,2,0
AI应用工程师,AI应用,模型对齐,大模型,new,2,2,0
AI应用工程师,AI应用,模型工程,大模型,new,2,2,0
AI应用工程师,AI应用,身份认证,安全,traditional,2,2,0
AI应用工程师,AI应用,AI工程,AI,new,1,0,1
AI应用工程师,AI应用,AI芯片,硬件与芯片,new,1,0,1
AI应用工程师,AI应用,Android Framework,软件开发,traditional,1,1,0
AI应用工程师,AI应用,Diffusion,大模型,new,1,0,1
AI应用工程师,AI应用,Lua,编程语言,traditional,1,1,0
AI应用工程师,AI应用,Megatron,大模型,new,1,0,1
AI应用工程师,AI应用,RISC-V,系统与运维,traditional,1,1,0
AI应用工程师,AI应用,SGLang,大模型,new,1,1,0
AI应用工程师,AI应用,TensorRT,大模型,new,1,1,0
AI应用工程师,AI应用,Triton,大模型,new,1,1,0
AI应用工程师,AI应用,Unix,系统与运维,traditional,1,1,0
AI应用工程师,AI应用,VLA模型,大模型,new,1,1,0
AI应用工程师,AI应用,人机交互,交互体验,traditional,1,1,0
AI应用工程师,AI应用,信号处理,硬件与芯片,traditional,1,1,0
AI应用工程师,AI应用,冷启动优化,软件工程,traditional,1,1,0
AI应用工程师,AI应用,区块链,行业应用,new,1,1,0
AI应用工程师,AI应用,协同系统,软件开发,traditional,1,1,0
AI应用工程师,AI应用,参数估计,算法与数学,traditional,1,1,0
AI应用工程师,AI应用,反馈学习,AI,new,1,1,0
AI应用工程师,AI应用,因果推断,算法与数学,new,1,1,0
AI应用工程师,AI应用,在线服务,软件开发,traditional,1,1,0
AI应用工程师,AI应用,多租户架构,系统与运维,traditional,1,1,0
AI应用工程师,AI应用,大模型强化,大模型,new,1,0,1
AI应用工程师,AI应用,大模型评测,大模型,new,1,0,1
AI应用工程师,AI应用,大模型调优,大模型,new,1,0,1
AI应用工程师,AI应用,大模型预训练,大模型,new,1,0,1
AI应用工程师,AI应用,封装格式,硬件与芯片,traditional,1,1,0
AI应用工程师,AI应用,序列建模,AI,new,1,1,0
AI应用工程师,AI应用,弱网优化,系统与运维,traditional,1,1,0
AI应用工程师,AI应用,持续学习,AI,new,1,1,0
AI应用工程师,AI应用,数字人技术,AI,new,1,1,0
AI应用工程师,AI应用,查询优化,数据工程,traditional,1,1,0
AI应用工程师,AI应用,汇编语言,编程语言,traditional,1,1,0
AI应用工程师,AI应用,流式计算,数据工程,traditional,1,1,0
AI应用工程师,AI应用,特征工程,数据工程,traditional,1,1,0
AI应用工程师,AI应用,硬件开发,硬件与芯片,traditional,1,1,0
AI应用工程师,AI应用,端到端系统,软件开发,traditional,1,1,0
AI应用工程师,AI应用,自动化算法,系统与运维,traditional,1,1,0
AI应用工程师,AI应用,设备安全,安全,traditional,1,1,0
AI安全工程师,AI安全,Python,编程语言,traditional,52,52,0
AI安全工程师,AI安全,C/C++,编程语言,traditional,34,34,0
AI安全工程师,AI安全,Go,编程语言,traditional,34,34,0
AI安全工程师,AI安全,LLM,大模型,new,25,0,25
AI安全工程师,AI安全,AI安全,安全,new,24,0,24
AI安全工程师,AI安全,Java,编程语言,traditional,24,24,0
AI安全工程师,AI安全,Agent,大模型,new,22,0,22
AI安全工程师,AI安全,大模型安全,大模型,new,20,8,12
AI安全工程师,AI安全,数据工程,数据工程,traditional,13,13,0
AI安全工程师,AI安全,机器学习,AI,traditional,13,0,13
AI安全工程师,AI安全,prompt工程,大模型,new,12,0,12
AI安全工程师,AI安全,PyTorch,AI,traditional,11,0,11
AI安全工程师,AI安全,RAG,大模型,new,11,0,11
AI安全工程师,AI安全,信息安全,安全,traditional,10,10,0
AI安全工程师,AI安全,模型安全,大模型,new,10,10,0
AI安全工程师,AI安全,模型评测,大模型,new,10,6,4
AI安全工程师,AI安全,LangChain,大模型,new,8,0,8
AI安全工程师,AI安全,NLP,大模型,new,8,8,0
AI安全工程师,AI安全,SRE,系统与运维,traditional,8,8,0
AI安全工程师,AI安全,TensorFlow,AI,traditional,7,0,7
AI安全工程师,AI安全,大模型训练,大模型,new,7,0,7
AI安全工程师,AI安全,深度学习,AI,traditional,7,0,7
AI安全工程师,AI安全,Machine Learning,AI,new,6,4,2
AI安全工程师,AI安全,SFT,大模型,new,6,0,6
AI安全工程师,AI安全,TypeScript,编程语言,traditional,6,6,0
AI安全工程师,AI安全,Docker,系统与运维,traditional,5,5,0
AI安全工程师,AI安全,Flink,数据工程,traditional,5,5,0
AI安全工程师,AI安全,Node.js,编程语言,traditional,5,5,0
AI安全工程师,AI安全,RLHF,大模型,new,5,0,5
AI安全工程师,AI安全,Spark,数据工程,traditional,5,5,0
AI安全工程师,AI安全,VLM,大模型,new,5,1,4
AI安全工程师,AI安全,云计算,云计算,traditional,5,5,0
AI安全工程师,AI安全,消息队列,数据工程,traditional,5,5,0
AI安全工程师,AI安全,软件开发,软件开发,traditional,5,5,0
AI安全工程师,AI安全,Kubernetes,系统与运维,traditional,4,4,0
AI安全工程师,AI安全,Linux,系统与运维,traditional,4,4,0
AI安全工程师,AI安全,MCP,大模型,new,4,0,4
AI安全工程师,AI安全,分布式系统,软件工程,traditional,4,4,0
AI安全工程师,AI安全,多模态,大模型,new,4,0,4
