standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
大模型算法工程师,AI算法,2025-11,12,PyTorch,AI,traditional,持续下降,3,0.2801,1
大模型算法工程师,AI算法,2025-12,13,PyTorch,AI,traditional,持续下降,3,0.2610,1
大模型算法工程师,AI算法,2026-01,14,PyTorch,AI,traditional,持续下降,4,0.2712,1
大模型算法工程师,AI算法,2026-02,15,PyTorch,AI,traditional,持续下降,3,0.2582,1
大模型算法工程师,AI算法,2026-03,16,PyTorch,AI,traditional,持续下降,3,0.2420,1
大模型算法工程师,AI算法,2026-04,17,PyTorch,AI,traditional,持续下降,3,0.2468,1
大模型算法工程师,AI算法,2026-05,18,PyTorch,AI,traditional,持续下降,5,0.2323,1
大模型算法工程师,AI算法,2026-06,19,PyTorch,AI,traditional,持续下降,4,0.2469,1
大模型算法工程师,AI算法,2026-07,20,PyTorch,AI,traditional,持续下降,4,0.2272,1
大模型算法工程师,AI算法,2024-12,1,机器学习,AI,traditional,间歇出现,2,0.3533,1
大模型算法工程师,AI算法,2025-01,2,机器学习,AI,traditional,间歇出现,1,0.2950,0
大模型算法工程师,AI算法,2025-02,3,机器学习,AI,traditional,间歇出现,1,0.0000,0
大模型算法工程师,AI算法,2025-03,4,机器学习,AI,traditional,间歇出现,1,0.0000,0
大模型算法工程师,AI算法,2025-04,5,机器学习,AI,traditional,间歇出现,2,0.4069,1
大模型算法工程师,AI算法,2025-05,6,机器学习,AI,traditional,间歇出现,2,0.4496,1
大模型算法工程师,AI算法,2025-06,7,机器学习,AI,traditional,间歇出现,2,0.0000,0
大模型算法工程师,AI算法,2025-07,8,机器学习,AI,traditional,间歇出现,2,0.0000,0
大模型算法工程师,AI算法,2025-08,9,机器学习,AI,traditional,间歇出现,2,0.3948,1
大模型算法工程师,AI算法,2025-09,10,机器学习,AI,traditional,间歇出现,2,0.4060,1
大模型算法工程师,AI算法,2025-10,11,机器学习,AI,traditional,间歇出现,3,0.0000,0
大模型算法工程师,AI算法,2025-11,12,机器学习,AI,traditional,间歇出现,3,0.0000,0
大模型算法工程师,AI算法,2025-12,13,机器学习,AI,traditional,间歇出现,3,0.3852,1
大模型算法工程师,AI算法,2026-01,14,机器学习,AI,traditional,间歇出现,4,0.4362,2
大模型算法工程师,AI算法,2026-02,15,机器学习,AI,traditional,间歇出现,3,0.0000,0
大模型算法工程师,AI算法,2026-03,16,机器学习,AI,traditional,间歇出现,3,0.0000,0
大模型算法工程师,AI算法,2026-04,17,机器学习,AI,traditional,间歇出现,3,0.4104,1
大模型算法工程师,AI算法,2026-05,18,机器学习,AI,traditional,间歇出现,5,0.3432,2
大模型算法工程师,AI算法,2026-06,19,机器学习,AI,traditional,间歇出现,4,0.0000,0
大模型算法工程师,AI算法,2026-07,20,机器学习,AI,traditional,间歇出现,4,0.0000,0
大模型算法工程师,AI算法,2024-12,1,深度学习,AI,traditional,稳定型,2,0.3181,1
大模型算法工程师,AI算法,2025-01,2,深度学习,AI,traditional,稳定型,1,0.3485,0
大模型算法工程师,AI算法,2025-02,3,深度学习,AI,traditional,稳定型,1,0.3147,0
大模型算法工程师,AI算法,2025-03,4,深度学习,AI,traditional,稳定型,1,0.2838,0
大模型算法工程师,AI算法,2025-04,5,深度学习,AI,traditional,稳定型,2,0.2567,1
大模型算法工程师,AI算法,2025-05,6,深度学习,AI,traditional,稳定型,2,0.2514,1
大模型算法工程师,AI算法,2025-06,7,深度学习,AI,traditional,稳定型,2,0.2737,1
大模型算法工程师,AI算法,2025-07,8,深度学习,AI,traditional,稳定型,2,0.2926,1
大模型算法工程师,AI算法,2025-08,9,深度学习,AI,traditional,稳定型,2,0.3100,1
大模型算法工程师,AI算法,2025-09,10,深度学习,AI,traditional,稳定型,2,0.2655,1
大模型算法工程师,AI算法,2025-10,11,深度学习,AI,traditional,稳定型,3,0.3487,1
大模型算法工程师,AI算法,2025-11,12,深度学习,AI,traditional,稳定型,3,0.2741,1
大模型算法工程师,AI算法,2025-12,13,深度学习,AI,traditional,稳定型,3,0.2748,1
大模型算法工程师,AI算法,2026-01,14,深度学习,AI,traditional,稳定型,4,0.3046,1
大模型算法工程师,AI算法,2026-02,15,深度学习,AI,traditional,稳定型,3,0.3479,1
大模型算法工程师,AI算法,2026-03,16,深度学习,AI,traditional,稳定型,3,0.3024,1
大模型算法工程师,AI算法,2026-04,17,深度学习,AI,traditional,稳定型,3,0.3470,1
大模型算法工程师,AI算法,2026-05,18,深度学习,AI,traditional,稳定型,5,0.2804,1
大模型算法工程师,AI算法,2026-06,19,深度学习,AI,traditional,稳定型,4,0.2931,1
大模型算法工程师,AI算法,2026-07,20,深度学习,AI,traditional,稳定型,4,0.3155,1
大模型算法工程师,AI算法,2024-12,1,TensorFlow,AI,traditional,持续上升,2,0.2632,1
大模型算法工程师,AI算法,2025-01,2,TensorFlow,AI,traditional,持续上升,1,0.2807,0
大模型算法工程师,AI算法,2025-02,3,TensorFlow,AI,traditional,持续上升,1,0.2781,0
大模型算法工程师,AI算法,2025-03,4,TensorFlow,AI,traditional,持续上升,1,0.2743,0
大模型算法工程师,AI算法,2025-04,5,TensorFlow,AI,traditional,持续上升,2,0.2586,1
大模型算法工程师,AI算法,2025-05,6,TensorFlow,AI,traditional,持续上升,2,0.2797,1
大模型算法工程师,AI算法,2025-06,7,TensorFlow,AI,traditional,持续上升,2,0.2769,1
大模型算法工程师,AI算法,2025-07,8,TensorFlow,AI,traditional,持续上升,2,0.3160,1
大模型算法工程师,AI算法,2025-08,9,TensorFlow,AI,traditional,持续上升,2,0.3054,1
大模型算法工程师,AI算法,2025-09,10,TensorFlow,AI,traditional,持续上升,2,0.3173,1
大模型算法工程师,AI算法,2025-10,11,TensorFlow,AI,traditional,持续上升,3,0.3019,1
大模型算法工程师,AI算法,2025-11,12,TensorFlow,AI,traditional,持续上升,3,0.3166,1
大模型算法工程师,AI算法,2025-12,13,TensorFlow,AI,traditional,持续上升,3,0.3080,1
大模型算法工程师,AI算法,2026-01,14,TensorFlow,AI,traditional,持续上升,4,0.3381,1
大模型算法工程师,AI算法,2026-02,15,TensorFlow,AI,traditional,持续上升,3,0.3493,1
大模型算法工程师,AI算法,2026-03,16,TensorFlow,AI,traditional,持续上升,3,0.3565,1
大模型算法工程师,AI算法,2026-04,17,TensorFlow,AI,traditional,持续上升,3,0.3628,1
大模型算法工程师,AI算法,2026-05,18,TensorFlow,AI,traditional,持续上升,5,0.3782,2
大模型算法工程师,AI算法,2026-06,19,TensorFlow,AI,traditional,持续上升,4,0.3463,1
大模型算法工程师,AI算法,2026-07,20,TensorFlow,AI,traditional,持续上升,4,0.3982,2
大模型算法工程师,AI算法,2024-12,1,Java,编程语言,traditional,先上升后稳定,2,0.2524,1
大模型算法工程师,AI算法,2025-01,2,Java,编程语言,traditional,先上升后稳定,1,0.2688,0
大模型算法工程师,AI算法,2025-02,3,Java,编程语言,traditional,先上升后稳定,1,0.3110,0
大模型算法工程师,AI算法,2025-03,4,Java,编程语言,traditional,先上升后稳定,1,0.3073,0
大模型算法工程师,AI算法,2025-04,5,Java,编程语言,traditional,先上升后稳定,2,0.3282,1
大模型算法工程师,AI算法,2025-05,6,Java,编程语言,traditional,先上升后稳定,2,0.3625,1
大模型算法工程师,AI算法,2025-06,7,Java,编程语言,traditional,先上升后稳定,2,0.3883,1
大模型算法工程师,AI算法,2025-07,8,Java,编程语言,traditional,先上升后稳定,2,0.4009,1
大模型算法工程师,AI算法,2025-08,9,Java,编程语言,traditional,先上升后稳定,2,0.3788,1
大模型算法工程师,AI算法,2025-09,10,Java,编程语言,traditional,先上升后稳定,2,0.4019,1
大模型算法工程师,AI算法,2025-10,11,Java,编程语言,traditional,先上升后稳定,3,0.4476,1
大模型算法工程师,AI算法,2025-11,12,Java,编程语言,traditional,先上升后稳定,3,0.4372,1
大模型算法工程师,AI算法,2025-12,13,Java,编程语言,traditional,先上升后稳定,3,0.4786,1
大模型算法工程师,AI算法,2026-01,14,Java,编程语言,traditional,先上升后稳定,4,0.4009,2
大模型算法工程师,AI算法,2026-02,15,Java,编程语言,traditional,先上升后稳定,3,0.4281,1
大模型算法工程师,AI算法,2026-03,16,Java,编程语言,traditional,先上升后稳定,3,0.4598,1
大模型算法工程师,AI算法,2026-04,17,Java,编程语言,traditional,先上升后稳定,3,0.4414,1
大模型算法工程师,AI算法,2026-05,18,Java,编程语言,traditional,先上升后稳定,5,0.4579,2
大模型算法工程师,AI算法,2026-06,19,Java,编程语言,traditional,先上升后稳定,4,0.4282,2
大模型算法工程师,AI算法,2026-07,20,Java,编程语言,traditional,先上升后稳定,4,0.4527,2
大模型算法工程师,AI算法,2024-12,1,推荐算法,AI,traditional,先上升后稳定,2,0.2597,1
大模型算法工程师,AI算法,2025-01,2,推荐算法,AI,traditional,先上升后稳定,1,0.2852,0
大模型算法工程师,AI算法,2025-02,3,推荐算法,AI,traditional,先上升后稳定,1,0.2798,0
大模型算法工程师,AI算法,2025-03,4,推荐算法,AI,traditional,先上升后稳定,1,0.2894,0
大模型算法工程师,AI算法,2025-04,5,推荐算法,AI,traditional,先上升后稳定,2,0.2951,1
大模型算法工程师,AI算法,2025-05,6,推荐算法,AI,traditional,先上升后稳定,2,0.3041,1
大模型算法工程师,AI算法,2025-06,7,推荐算法,AI,traditional,先上升后稳定,2,0.3379,1
大模型算法工程师,AI算法,2025-07,8,推荐算法,AI,traditional,先上升后稳定,2,0.3459,1
大模型算法工程师,AI算法,2025-08,9,推荐算法,AI,traditional,先上升后稳定,2,0.3466,1
大模型算法工程师,AI算法,2025-09,10,推荐算法,AI,traditional,先上升后稳定,2,0.3643,1
大模型算法工程师,AI算法,2025-10,11,推荐算法,AI,traditional,先上升后稳定,3,0.4003,1
大模型算法工程师,AI算法,2025-11,12,推荐算法,AI,traditional,先上升后稳定,3,0.3767,1
大模型算法工程师,AI算法,2025-12,13,推荐算法,AI,traditional,先上升后稳定,3,0.3822,1
大模型算法工程师,AI算法,2026-01,14,推荐算法,AI,traditional,先上升后稳定,4,0.4080,2
大模型算法工程师,AI算法,2026-02,15,推荐算法,AI,traditional,先上升后稳定,3,0.4188,1
大模型算法工程师,AI算法,2026-03,16,推荐算法,AI,traditional,先上升后稳定,3,0.3487,1
大模型算法工程师,AI算法,2026-04,17,推荐算法,AI,traditional,先上升后稳定,3,0.3686,1
大模型算法工程师,AI算法,2026-05,18,推荐算法,AI,traditional,先上升后稳定,5,0.3763,2
大模型算法工程师,AI算法,2026-06,19,推荐算法,AI,traditional,先上升后稳定,4,0.4432,2
大模型算法工程师,AI算法,2026-07,20,推荐算法,AI,traditional,先上升后稳定,4,0.4050,2
大模型算法工程师,AI算法,2024-12,1,Linux,系统与运维,traditional,稳定型,2,0.2567,1
大模型算法工程师,AI算法,2025-01,2,Linux,系统与运维,traditional,稳定型,1,0.3056,0
大模型算法工程师,AI算法,2025-02,3,Linux,系统与运维,traditional,稳定型,1,0.3073,0
大模型算法工程师,AI算法,2025-03,4,Linux,系统与运维,traditional,稳定型,1,0.2583,0
大模型算法工程师,AI算法,2025-04,5,Linux,系统与运维,traditional,稳定型,2,0.3044,1
大模型算法工程师,AI算法,2025-05,6,Linux,系统与运维,traditional,稳定型,2,0.2346,0
大模型算法工程师,AI算法,2025-06,7,Linux,系统与运维,traditional,稳定型,2,0.2947,1
大模型算法工程师,AI算法,2025-07,8,Linux,系统与运维,traditional,稳定型,2,0.2984,1
大模型算法工程师,AI算法,2025-08,9,Linux,系统与运维,traditional,稳定型,2,0.3200,1
大模型算法工程师,AI算法,2025-09,10,Linux,系统与运维,traditional,稳定型,2,0.3297,1
大模型算法工程师,AI算法,2025-10,11,Linux,系统与运维,traditional,稳定型,3,0.2872,1
大模型算法工程师,AI算法,2025-11,12,Linux,系统与运维,traditional,稳定型,3,0.2724,1
大模型算法工程师,AI算法,2025-12,13,Linux,系统与运维,traditional,稳定型,3,0.2818,1
大模型算法工程师,AI算法,2026-01,14,Linux,系统与运维,traditional,稳定型,4,0.3316,1
大模型算法工程师,AI算法,2026-02,15,Linux,系统与运维,traditional,稳定型,3,0.2719,1
大模型算法工程师,AI算法,2026-03,16,Linux,系统与运维,traditional,稳定型,3,0.2552,1
大模型算法工程师,AI算法,2026-04,17,Linux,系统与运维,traditional,稳定型,3,0.2850,1
大模型算法工程师,AI算法,2026-05,18,Linux,系统与运维,traditional,稳定型,5,0.3000,2
大模型算法工程师,AI算法,2026-06,19,Linux,系统与运维,traditional,稳定型,4,0.3063,1
大模型算法工程师,AI算法,2026-07,20,Linux,系统与运维,traditional,稳定型,4,0.2526,1
大模型算法工程师,AI算法,2024-12,1,Go,编程语言,traditional,先上升后下降,2,0.2155,0
大模型算法工程师,AI算法,2025-01,2,Go,编程语言,traditional,先上升后下降,1,0.2372,0
大模型算法工程师,AI算法,2025-02,3,Go,编程语言,traditional,先上升后下降,1,0.2494,0
大模型算法工程师,AI算法,2025-03,4,Go,编程语言,traditional,先上升后下降,1,0.2782,0
大模型算法工程师,AI算法,2025-04,5,Go,编程语言,traditional,先上升后下降,2,0.2904,1
大模型算法工程师,AI算法,2025-05,6,Go,编程语言,traditional,先上升后下降,2,0.3226,1
大模型算法工程师,AI算法,2025-06,7,Go,编程语言,traditional,先上升后下降,2,0.3230,1
大模型算法工程师,AI算法,2025-07,8,Go,编程语言,traditional,先上升后下降,2,0.3810,1
大模型算法工程师,AI算法,2025-08,9,Go,编程语言,traditional,先上升后下降,2,0.3563,1
大模型算法工程师,AI算法,2025-09,10,Go,编程语言,traditional,先上升后下降,2,0.3885,1
大模型算法工程师,AI算法,2025-10,11,Go,编程语言,traditional,先上升后下降,3,0.3807,1
大模型算法工程师,AI算法,2025-11,12,Go,编程语言,traditional,先上升后下降,3,0.4211,1
大模型算法工程师,AI算法,2025-12,13,Go,编程语言,traditional,先上升后下降,3,0.4712,1
大模型算法工程师,AI算法,2026-01,14,Go,编程语言,traditional,先上升后下降,4,0.4944,2
大模型算法工程师,AI算法,2026-02,15,Go,编程语言,traditional,先上升后下降,3,0.4166,1
大模型算法工程师,AI算法,2026-03,16,Go,编程语言,traditional,先上升后下降,3,0.4014,1
大模型算法工程师,AI算法,2026-04,17,Go,编程语言,traditional,先上升后下降,3,0.3675,1
大模型算法工程师,AI算法,2026-05,18,Go,编程语言,traditional,先上升后下降,5,0.3440,2
大模型算法工程师,AI算法,2026-06,19,Go,编程语言,traditional,先上升后下降,4,0.3097,1
大模型算法工程师,AI算法,2026-07,20,Go,编程语言,traditional,先上升后下降,4,0.2966,1
大模型算法工程师,AI算法,2024-12,1,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.2030,0
大模型算法工程师,AI算法,2025-01,2,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,1,0.2508,0
大模型算法工程师,AI算法,2025-02,3,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,1,0.2383,0
大模型算法工程师,AI算法,2025-03,4,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,1,0.2665,0
大模型算法工程师,AI算法,2025-04,5,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.2919,1
大模型算法工程师,AI算法,2025-05,6,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.3113,1
大模型算法工程师,AI算法,2025-06,7,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.3537,1
大模型算法工程师,AI算法,2025-07,8,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.3771,1
大模型算法工程师,AI算法,2025-08,9,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.3742,1
大模型算法工程师,AI算法,2025-09,10,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,2,0.4210,1
大模型算法工程师,AI算法,2025-10,11,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4054,1
大模型算法工程师,AI算法,2025-11,12,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4022,1
大模型算法工程师,AI算法,2025-12,13,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4778,1
大模型算法工程师,AI算法,2026-01,14,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,4,0.5031,2
大模型算法工程师,AI算法,2026-02,15,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4173,1
大模型算法工程师,AI算法,2026-03,16,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4692,1
大模型算法工程师,AI算法,2026-04,17,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,3,0.4172,1
大模型算法工程师,AI算法,2026-05,18,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,5,0.4351,2
大模型算法工程师,AI算法,2026-06,19,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,4,0.4686,2
大模型算法工程师,AI算法,2026-07,20,图像图形技术,计算机视觉与图形,traditional,先上升后稳定,4,0.4736,2
